student_id,department,gender,admission_year,entrance_score_band,attendance_percentage,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks,login_count,content_views,assignment_submission_rate,average_session_minutes,gpa,cgpa,backlogs,academic_status,student_risk
STU00910,CSE,F,2021,MEDIUM,71.5,44.169999999999995,25.0,12.1,19.393333333333334,46.85333333333333,14.333333333333334,22.0,28.849999999999998,12.386666666666665,7.86,6.43,0,GOOD,LOW_RISK
STU00911,CIVIL,F,2021,LOW,76.59400000000001,43.6,24.598,13.334,23.548,51.071999999999996,27.8,60.0,42.256,17.206,5.84,6.46,0,AVERAGE,MEDIUM_RISK
STU00912,EEE,M,2024,MEDIUM,68.58833333333332,35.141666666666666,17.336666666666666,12.881666666666668,16.355,39.15,25.833333333333332,32.666666666666664,23.251666666666665,14.64,5.2,5.18,0,AVERAGE,MEDIUM_RISK
STU00913,IT,F,2022,LOW,82.94,50.0,22.336666666666662,15.0,23.786666666666665,57.15,62.0,105.0,76.10000000000001,35.160000000000004,7.49,7.52,0,GOOD,LOW_RISK
STU00914,CSE,M,2024,LOW,71.055,48.28,20.939999999999998,14.865,23.165,56.964999999999996,31.0,60.5,58.69499999999999,18.145,5.82,6.92,0,AVERAGE,MEDIUM_RISK
STU00915,ECE,M,2024,MEDIUM,63.25833333333333,43.278333333333336,20.865,11.883333333333333,15.985,48.98,6.833333333333333,14.333333333333334,13.854999999999999,9.78,7.53,6.34,0,GOOD,LOW_RISK
STU00916,CSE,F,2024,LOW,65.1275,32.9,17.9075,7.734999999999999,16.1825,28.9225,19.0,9.0,24.0675,8.04,4.47,4.83,0,AT_RISK,HIGH_RISK
STU00917,MECH,F,2021,LOW,79.76833333333333,49.91,23.361666666666665,14.581666666666665,24.316666666666666,66.58666666666666,37.666666666666664,80.0,45.95166666666666,26.888333333333335,9.05,8.19,0,EXCELLENT,LOW_RISK
STU00918,ECE,M,2024,HIGH,87.498,50.0,24.656,14.934000000000001,25.0,75.52799999999999,30.0,95.4,71.864,30.992,8.75,8.47,0,EXCELLENT,LOW_RISK
STU00919,IT,M,2022,HIGH,90.28,50.0,22.615000000000002,14.440000000000001,23.9,65.055,48.5,117.0,88.18,43.705,7.99,7.89,0,GOOD,LOW_RISK
STU00920,MECH,F,2021,LOW,71.79,44.096666666666664,21.206666666666667,12.1,20.68,54.97,15.666666666666666,63.0,38.733333333333334,15.969999999999999,7.49,7.14,0,GOOD,LOW_RISK
STU00921,MECH,F,2022,MEDIUM,80.495,45.52,25.0,12.685,20.6475,51.275,31.0,47.0,28.405,23.4175,6.92,6.78,0,AVERAGE,MEDIUM_RISK
STU00922,MECH,M,2022,LOW,76.1125,41.415,23.815,14.8675,20.145,61.8275,19.5,59.25,42.6725,15.54,7.4,7.03,0,GOOD,LOW_RISK
STU00923,IT,F,2022,HIGH,84.33250000000001,50.0,25.0,14.557500000000001,25.0,75.0825,47.0,101.0,69.725,24.0775,8.79,8.4,0,EXCELLENT,LOW_RISK
STU00924,ECE,M,2023,LOW,61.758,33.214,16.962,10.687999999999999,19.012,40.994,19.0,12.8,17.613999999999997,4.79,3.96,5.12,0,AT_RISK,HIGH_RISK
STU00925,EEE,M,2021,LOW,84.355,45.855000000000004,25.0,11.3,25.0,86.75999999999999,18.5,78.0,71.17,23.11,8.41,8.72,0,GOOD,LOW_RISK
STU00926,CSE,F,2023,HIGH,89.53166666666665,50.0,25.0,15.0,25.0,64.17333333333333,41.0,115.0,78.28333333333333,27.923333333333332,7.49,7.53,0,GOOD,LOW_RISK
STU00927,CSE,F,2023,LOW,78.29333333333334,45.00666666666667,23.131666666666664,11.906666666666666,23.103333333333335,53.1,25.5,48.666666666666664,45.605,22.118333333333336,7.79,6.84,0,GOOD,LOW_RISK
STU00928,IT,M,2023,MEDIUM,70.07333333333334,38.776666666666664,18.62,13.303333333333333,21.261666666666667,48.41833333333333,20.833333333333332,41.833333333333336,34.25833333333333,12.826666666666666,6.19,6.29,0,AVERAGE,MEDIUM_RISK
STU00929,EEE,M,2021,LOW,76.53333333333335,48.94,18.083333333333332,7.989999999999999,16.06,37.63666666666666,22.0,55.0,27.573333333333334,11.843333333333334,6.92,6.3,0,AVERAGE,MEDIUM_RISK
STU00930,MECH,M,2022,MEDIUM,84.824,50.0,25.0,14.440000000000001,25.0,68.842,48.4,132.0,80.97999999999999,19.844,8.9,7.99,0,EXCELLENT,LOW_RISK
STU00931,CSE,F,2024,HIGH,82.27333333333333,46.25666666666666,20.313333333333333,15.0,20.476666666666667,54.416666666666664,25.333333333333332,40.0,54.35666666666666,15.373333333333335,8.74,7.42,0,EXCELLENT,LOW_RISK
STU00932,EEE,F,2023,HIGH,66.5925,25.7475,19.0625,8.7475,14.8075,40.317499999999995,14.25,33.5,14.51,9.477500000000001,4.19,4.12,0,AT_RISK,HIGH_RISK
STU00933,ECE,F,2024,LOW,82.35,45.175,21.6,13.305,24.705,61.465,22.0,82.0,61.125,15.015,8.18,7.36,0,GOOD,LOW_RISK
STU00934,CIVIL,F,2021,HIGH,73.725,45.68,25.0,12.190000000000001,23.8,61.765,39.0,98.5,61.215,24.72,7.16,7.58,0,GOOD,LOW_RISK
STU00935,CSE,M,2022,MEDIUM,77.976,45.93,22.544,13.416,22.43,59.144000000000005,34.8,82.4,44.99,20.666,6.07,7.43,0,AVERAGE,MEDIUM_RISK
STU00936,EEE,F,2022,MEDIUM,88.23,49.51166666666666,25.0,12.928333333333333,24.816666666666666,68.565,36.333333333333336,110.0,81.58833333333334,29.66,8.46,8.14,0,GOOD,LOW_RISK
STU00937,EEE,F,2023,LOW,72.25333333333333,47.24666666666667,19.583333333333332,15.0,20.37,55.68000000000001,31.666666666666668,48.0,47.39666666666667,13.603333333333333,8.37,7.0,0,GOOD,LOW_RISK
STU00938,EEE,M,2023,HIGH,90.015,50.0,25.0,15.0,25.0,78.155,51.0,79.5,69.26,40.08,8.7,8.55,0,EXCELLENT,LOW_RISK
STU00939,ECE,M,2023,LOW,76.4025,46.3275,17.45,12.385,21.1175,53.15,27.75,42.75,45.777499999999996,15.842500000000001,7.74,7.01,0,GOOD,LOW_RISK
STU00940,IT,F,2022,HIGH,91.13399999999999,50.0,25.0,15.0,25.0,81.458,49.8,154.0,86.44800000000001,29.118000000000002,9.18,9.06,0,EXCELLENT,LOW_RISK
STU00941,MECH,F,2023,LOW,71.095,36.395,20.055,12.7,20.735,49.41,7.5,23.0,28.67,14.465,6.48,5.96,0,AVERAGE,MEDIUM_RISK
STU00942,IT,M,2022,MEDIUM,87.69666666666667,50.0,22.55,15.0,24.19666666666667,66.45,38.666666666666664,70.66666666666667,53.14333333333334,28.566666666666666,8.64,7.85,0,EXCELLENT,LOW_RISK
STU00943,CIVIL,M,2022,LOW,68.692,29.99,20.172,12.3,17.496000000000002,28.468,11.6,16.0,3.95,8.49,4.86,4.23,0,AT_RISK,HIGH_RISK
STU00944,CSE,F,2021,MEDIUM,78.36333333333333,50.0,18.28,14.950000000000001,25.0,54.53,18.666666666666668,92.66666666666667,47.03666666666667,25.53333333333333,8.11,7.42,0,GOOD,LOW_RISK
STU00945,EEE,M,2021,MEDIUM,76.962,48.632,21.35,13.344,23.054,60.815999999999995,27.8,57.8,55.15599999999999,22.119999999999997,7.19,7.76,0,GOOD,LOW_RISK
STU00946,EEE,F,2023,HIGH,74.475,44.1625,19.3375,12.17,19.21,59.754999999999995,26.5,50.5,27.325,15.38,7.59,7.1,0,GOOD,LOW_RISK
STU00947,CSE,M,2023,LOW,77.60249999999999,48.4975,24.1375,13.5075,21.9975,70.045,27.25,96.0,54.1125,17.515,7.65,8.22,0,GOOD,LOW_RISK
STU00948,ECE,M,2021,HIGH,71.8775,47.9225,23.5675,12.405,20.4025,53.4275,27.75,52.5,47.09,17.305,7.31,7.19,0,GOOD,LOW_RISK
STU00949,ECE,F,2024,MEDIUM,85.79249999999999,50.0,23.2725,12.145,24.92,65.2875,47.25,106.25,69.1375,22.615,8.17,8.06,0,GOOD,LOW_RISK
STU00950,CIVIL,F,2024,HIGH,67.96333333333332,36.93666666666667,20.155,10.591666666666667,22.416666666666668,44.995000000000005,11.666666666666666,40.666666666666664,27.19666666666667,12.293333333333335,6.66,5.44,0,AVERAGE,MEDIUM_RISK
STU00951,CIVIL,M,2021,MEDIUM,73.01666666666667,37.693333333333335,20.315,8.171666666666667,20.595,40.574999999999996,22.5,35.166666666666664,19.953333333333333,13.908333333333333,5.68,5.6,0,AVERAGE,MEDIUM_RISK
STU00952,ECE,M,2021,MEDIUM,81.354,50.0,24.476,14.084,25.0,71.024,43.6,123.0,81.542,23.802,9.6,8.4,0,EXCELLENT,LOW_RISK
STU00953,EEE,F,2023,HIGH,86.57249999999999,49.975,23.895,13.9025,25.0,74.755,49.25,99.5,68.895,33.5375,8.25,8.42,0,GOOD,LOW_RISK
STU00954,IT,M,2024,MEDIUM,72.56800000000001,49.536,22.21,13.892000000000001,24.422,62.44,33.6,92.8,50.524,20.334,7.45,7.51,0,GOOD,LOW_RISK
STU00955,IT,M,2021,MEDIUM,65.268,38.768,16.204,11.558,18.698,40.152,21.6,45.0,25.268,13.274000000000001,6.4,5.64,0,AVERAGE,MEDIUM_RISK
STU00956,ECE,M,2024,LOW,67.61,46.35,24.92,9.29,19.965,63.075,30.0,74.5,48.68,14.68,6.43,7.44,0,AVERAGE,MEDIUM_RISK
STU00957,ECE,M,2023,MEDIUM,69.68,44.413333333333334,19.663333333333334,14.93,19.703333333333333,47.803333333333335,23.666666666666668,74.0,45.576666666666675,6.406666666666666,6.69,6.34,0,AVERAGE,MEDIUM_RISK
STU00958,CIVIL,F,2022,MEDIUM,74.97,47.765,17.11,13.825,24.21,40.75,29.0,51.0,41.260000000000005,23.725,5.96,5.66,0,AVERAGE,MEDIUM_RISK
STU00959,EEE,M,2022,LOW,66.785,43.27,22.7425,11.115,16.48,49.045,19.25,28.5,28.465,11.39,6.45,6.2,0,AVERAGE,MEDIUM_RISK
STU00960,ECE,M,2022,MEDIUM,68.27666666666666,49.946666666666665,23.80666666666667,12.843333333333334,20.613333333333333,60.126666666666665,28.333333333333332,102.33333333333333,49.68666666666667,18.333333333333332,7.74,7.66,0,GOOD,LOW_RISK
STU00961,ECE,M,2024,LOW,67.466,37.576,23.724,11.309999999999999,21.64,37.872,25.2,24.0,18.96,12.918000000000001,3.91,5.11,0,AT_RISK,HIGH_RISK
STU00962,CSE,F,2023,LOW,75.934,48.554,21.81,11.251999999999999,22.502,51.284000000000006,30.2,29.6,41.222,8.559999999999999,6.54,7.07,0,AVERAGE,MEDIUM_RISK
STU00963,EEE,M,2021,HIGH,77.615,44.8125,19.1775,13.68,23.165,51.4675,27.0,64.75,34.4875,28.157500000000002,8.3,7.0,0,GOOD,LOW_RISK
STU00964,CSE,F,2024,LOW,85.38,50.0,25.0,14.680000000000001,24.622,71.11,35.4,105.6,79.122,37.306,8.55,8.5,0,EXCELLENT,LOW_RISK
STU00965,CSE,F,2022,LOW,66.5975,30.745,14.39,9.2075,18.865000000000002,27.7425,16.25,51.0,25.115000000000002,5.422499999999999,5.1,4.21,0,AVERAGE,MEDIUM_RISK
STU00966,ECE,M,2022,LOW,71.64,37.775000000000006,21.675,11.855,22.950000000000003,61.955,29.5,34.0,41.620000000000005,16.675,6.91,6.63,0,AVERAGE,MEDIUM_RISK
STU00967,MECH,F,2024,LOW,69.62,41.07666666666666,19.73,13.556666666666667,22.47666666666667,34.67333333333333,21.666666666666668,19.666666666666668,15.543333333333335,10.373333333333333,3.79,5.17,3,AT_RISK,HIGH_RISK
STU00968,ECE,M,2021,MEDIUM,90.5875,50.0,19.535,14.71,25.0,77.39,45.0,117.0,70.2375,36.052499999999995,8.41,8.69,0,GOOD,LOW_RISK
STU00969,CIVIL,F,2021,MEDIUM,90.24000000000001,50.0,14.39,15.0,22.715,53.01,31.0,86.0,56.375,20.895,5.86,7.23,0,AVERAGE,MEDIUM_RISK
STU00970,CIVIL,F,2024,HIGH,86.03,50.0,23.32,13.515,25.0,68.87,54.0,95.0,84.65,29.75,8.08,8.13,0,GOOD,LOW_RISK
STU00971,ECE,M,2023,LOW,84.82,50.0,25.0,14.469999999999999,25.0,66.87,36.0,79.5,69.65,21.94,6.67,7.78,0,AVERAGE,MEDIUM_RISK
STU00972,CSE,M,2022,HIGH,89.815,50.0,24.59,15.0,25.0,64.32000000000001,41.0,145.75,74.3575,35.1425,8.33,8.01,0,GOOD,LOW_RISK
STU00973,ECE,M,2021,LOW,79.57,43.5,20.04,10.94,25.0,44.615,36.0,85.0,64.38,27.634999999999998,3.86,5.67,0,AT_RISK,HIGH_RISK
STU00974,MECH,F,2021,HIGH,93.83000000000001,50.0,25.0,15.0,25.0,62.8,49.0,131.5,83.08,39.41,8.39,7.67,0,GOOD,LOW_RISK
STU00975,EEE,M,2023,LOW,69.2175,37.792500000000004,13.58,7.907500000000001,16.3075,52.52,11.5,13.5,12.2825,7.84,8.05,6.56,0,GOOD,LOW_RISK
STU00976,CIVIL,M,2023,HIGH,87.62333333333333,50.0,22.623333333333335,15.0,24.49,73.06333333333333,37.333333333333336,111.0,74.31333333333333,29.91333333333333,9.37,8.23,0,EXCELLENT,LOW_RISK
STU00977,MECH,F,2024,MEDIUM,76.27,48.04,16.599999999999998,13.476666666666667,21.19333333333333,51.81666666666666,19.333333333333332,55.666666666666664,41.86666666666667,28.456666666666667,5.3,7.02,0,AVERAGE,MEDIUM_RISK
STU00978,MECH,M,2024,HIGH,81.832,50.0,24.566,14.362,23.226,62.46,44.8,113.8,69.99199999999999,22.718,8.82,8.04,0,EXCELLENT,LOW_RISK
STU00979,MECH,F,2024,HIGH,73.715,44.525,22.180000000000003,12.464999999999998,20.026666666666667,51.11166666666667,20.166666666666668,48.333333333333336,25.971666666666664,9.808333333333332,5.5,6.64,0,AVERAGE,MEDIUM_RISK
STU00980,CSE,M,2021,LOW,85.37,48.625,20.8075,13.504999999999999,23.1675,71.3075,43.75,101.75,77.7175,24.57,8.75,8.24,0,EXCELLENT,LOW_RISK
STU00981,CIVIL,F,2023,LOW,62.598,33.176,17.304000000000002,12.264,20.592000000000002,49.364,16.0,36.6,27.038,10.906,4.65,6.19,0,AT_RISK,HIGH_RISK
STU00982,ECE,F,2024,LOW,73.155,41.504999999999995,20.79,15.0,24.85,57.885000000000005,21.0,84.5,43.47,21.035,7.26,6.64,0,GOOD,LOW_RISK
STU00983,ECE,F,2022,MEDIUM,74.205,50.0,16.15,13.370000000000001,24.115000000000002,50.625,28.0,63.0,44.375,19.63,7.6,7.26,0,GOOD,LOW_RISK
STU00984,CSE,M,2024,HIGH,89.45599999999999,50.0,25.0,15.0,25.0,76.404,57.2,117.4,92.392,36.356,7.53,8.46,0,GOOD,LOW_RISK
STU00985,IT,M,2024,HIGH,88.27,49.4425,25.0,13.5775,25.0,62.612500000000004,40.5,100.5,61.59,18.52,7.88,7.59,0,GOOD,LOW_RISK
STU00986,CSE,M,2022,MEDIUM,70.13333333333334,43.74166666666667,21.294999999999998,9.531666666666666,23.041666666666668,40.93666666666667,22.666666666666668,54.666666666666664,38.93333333333333,18.688333333333333,5.63,5.63,0,AVERAGE,MEDIUM_RISK
STU00987,MECH,M,2023,LOW,75.91499999999999,45.974999999999994,21.405,12.14,18.72,51.665,21.5,87.0,36.980000000000004,29.495,7.09,6.74,0,GOOD,LOW_RISK
STU00988,CSE,M,2023,MEDIUM,67.145,36.68666666666667,17.491666666666667,12.028333333333334,22.203333333333333,44.85166666666667,14.333333333333334,47.166666666666664,39.18666666666667,10.256666666666666,4.36,5.72,1,AT_RISK,HIGH_RISK
STU00989,ECE,M,2022,MEDIUM,77.512,46.974000000000004,23.756,13.557999999999998,20.166,59.234,23.0,54.4,40.482,14.398000000000001,7.65,7.26,0,GOOD,LOW_RISK
STU00990,CIVIL,F,2021,HIGH,93.785,50.0,24.134999999999998,13.54,23.935,73.655,44.25,91.5,82.545,34.4825,9.36,8.48,0,EXCELLENT,LOW_RISK
STU00991,IT,F,2023,MEDIUM,78.11,49.6,25.0,10.89,24.1,47.5325,23.75,115.0,55.59,22.0125,7.13,6.57,0,GOOD,LOW_RISK
STU00992,IT,M,2023,LOW,81.43,50.0,23.1525,15.0,24.9425,75.6625,48.5,121.0,72.19,32.235,7.45,8.24,0,GOOD,LOW_RISK
STU00993,ECE,M,2023,HIGH,83.55333333333333,49.18,23.221666666666664,13.340000000000002,24.233333333333334,59.85833333333333,29.833333333333332,94.83333333333333,56.666666666666664,18.71,7.92,7.44,0,GOOD,LOW_RISK
STU00994,MECH,M,2024,LOW,81.08500000000001,50.0,22.740000000000002,1.52,20.72,56.785,30.0,74.0,57.015,19.0,6.65,7.31,0,AVERAGE,MEDIUM_RISK
STU00995,ECE,F,2021,LOW,81.506,50.0,24.514,15.0,23.784,71.122,37.0,99.6,58.053999999999995,32.912,7.54,8.09,0,GOOD,LOW_RISK
STU00996,MECH,M,2024,MEDIUM,77.79333333333334,50.0,23.743333333333336,12.843333333333334,24.179999999999996,56.52333333333333,27.0,68.33333333333333,38.51,12.660000000000002,6.23,7.31,0,AVERAGE,MEDIUM_RISK
STU00997,CIVIL,F,2023,LOW,60.830000000000005,18.8,12.33,10.946666666666667,9.799999999999999,40.18666666666667,0.0,47.666666666666664,8.52,8.9,5.15,4.12,0,AVERAGE,MEDIUM_RISK
STU00998,MECH,M,2021,HIGH,77.86,50.0,23.764,12.925999999999998,23.568,62.553999999999995,42.8,67.4,43.146,24.369999999999997,6.43,7.79,0,AVERAGE,MEDIUM_RISK
STU00999,CIVIL,M,2022,MEDIUM,80.855,50.0,25.0,12.195,19.685,66.045,30.0,96.0,46.78,31.945,7.51,7.82,0,GOOD,LOW_RISK
STU01000,MECH,F,2022,LOW,87.312,50.0,24.564,14.416,24.906,72.384,43.0,121.8,80.644,26.434000000000005,8.54,8.07,0,EXCELLENT,LOW_RISK
STU01001,EEE,M,2021,MEDIUM,78.985,48.23833333333334,23.218333333333334,14.111666666666666,24.921666666666667,69.53833333333334,42.833333333333336,84.0,57.49,19.779999999999998,8.4,7.85,0,GOOD,LOW_RISK
STU01002,CSE,M,2023,LOW,79.155,48.59,24.38,13.735,25.0,61.0025,36.25,83.75,61.2175,16.3425,7.7,7.6,0,GOOD,LOW_RISK
STU01003,MECH,M,2024,HIGH,83.62666666666667,50.0,23.506666666666664,14.846666666666666,25.0,69.53333333333333,40.0,118.33333333333333,55.49333333333334,33.76333333333333,6.51,8.22,0,AVERAGE,MEDIUM_RISK
STU01004,CSE,F,2023,HIGH,72.195,46.335,21.765,11.850000000000001,21.705,45.715,24.5,61.0,45.25,23.105,7.13,6.71,0,GOOD,LOW_RISK
STU01005,MECH,M,2023,MEDIUM,83.526,49.456,24.214,15.0,25.0,63.376,37.8,104.2,61.391999999999996,19.404,8.46,7.5,0,GOOD,LOW_RISK
STU01006,MECH,M,2022,MEDIUM,78.295,46.74,21.14,12.695,21.744999999999997,60.555,23.5,46.0,28.439999999999998,14.47,7.51,7.22,0,GOOD,LOW_RISK
STU01007,ECE,M,2023,MEDIUM,81.262,50.0,22.9,12.786,22.96,67.77000000000001,32.8,64.2,48.586,21.97,9.23,8.05,0,EXCELLENT,LOW_RISK
STU01008,IT,F,2022,HIGH,80.77,49.50833333333333,25.0,12.151666666666666,23.78333333333333,68.08,30.166666666666668,89.83333333333333,63.88166666666667,29.903333333333332,8.15,8.13,0,GOOD,LOW_RISK
STU01009,IT,F,2024,HIGH,82.30666666666667,48.975,25.0,13.826666666666666,24.929999999999996,65.02333333333333,47.166666666666664,109.5,67.38666666666667,18.603333333333335,6.89,7.72,0,AVERAGE,MEDIUM_RISK
STU01010,CSE,M,2024,HIGH,89.055,50.0,22.365000000000002,15.0,25.0,70.065,39.5,84.0,73.625,27.97,7.29,7.91,0,GOOD,LOW_RISK
STU01011,EEE,M,2024,MEDIUM,74.31,48.9775,25.0,14.5975,21.927500000000002,68.0725,36.5,69.25,59.545,25.645,7.76,7.93,0,GOOD,LOW_RISK
STU01012,EEE,M,2021,LOW,79.345,50.0,25.0,13.84,25.0,84.64,38.0,95.5,68.075,42.535,9.42,9.2,0,EXCELLENT,LOW_RISK
STU01013,CSE,F,2024,LOW,67.10000000000001,39.623333333333335,19.876666666666665,13.216666666666667,19.916666666666668,41.03,5.0,3.0,17.403333333333332,10.1,6.04,5.21,0,AVERAGE,MEDIUM_RISK
STU01014,CIVIL,F,2022,HIGH,78.04833333333333,49.91833333333333,24.151666666666667,15.0,24.22,63.595,30.0,99.66666666666667,57.62166666666667,26.84,7.0,7.87,0,GOOD,LOW_RISK
STU01015,MECH,F,2024,LOW,69.7325,45.84,21.2875,13.065,20.677500000000002,49.225,17.25,34.75,31.240000000000002,17.085,5.97,6.63,0,AVERAGE,MEDIUM_RISK
STU01016,MECH,F,2024,HIGH,80.03999999999999,47.9875,24.805,11.575,23.4975,60.225,43.25,81.0,60.552499999999995,26.0675,8.19,7.52,0,GOOD,LOW_RISK
STU01017,MECH,M,2024,HIGH,91.81,50.0,25.0,15.0,25.0,72.46666666666665,53.666666666666664,104.33333333333333,87.18333333333334,26.59,9.06,7.9,0,EXCELLENT,LOW_RISK
STU01018,IT,F,2022,HIGH,91.23333333333333,50.0,25.0,15.0,25.0,67.08,52.0,114.66666666666667,78.87666666666667,39.443333333333335,8.48,8.16,0,GOOD,LOW_RISK
STU01019,MECH,M,2021,LOW,72.5,38.155,20.715,11.815,17.9525,52.057500000000005,13.5,38.5,33.49,19.78,6.06,6.52,0,AVERAGE,MEDIUM_RISK
STU01020,ECE,F,2022,HIGH,80.91,48.343333333333334,23.73,11.666666666666666,22.900000000000002,63.31999999999999,29.333333333333332,100.66666666666667,42.903333333333336,24.036666666666665,6.81,7.66,0,AVERAGE,MEDIUM_RISK
STU01021,MECH,M,2022,LOW,72.9325,39.9,14.7675,11.2875,18.485,57.072500000000005,14.5,34.75,28.8125,14.8825,5.92,6.86,0,AVERAGE,MEDIUM_RISK
STU01022,IT,F,2023,LOW,75.356,46.458000000000006,23.014,12.666,24.772,59.622,23.2,84.8,47.768,16.142,6.52,7.13,0,AVERAGE,MEDIUM_RISK
STU01023,EEE,M,2024,LOW,60.5575,33.445,20.73,10.625,10.594999999999999,27.885,5.75,9.0,20.6025,4.885000000000001,4.09,4.59,0,AT_RISK,HIGH_RISK
STU01024,IT,F,2021,HIGH,95.435,50.0,25.0,14.803333333333333,25.0,82.29166666666667,59.5,150.83333333333334,91.90666666666668,38.01333333333333,8.44,8.81,0,GOOD,LOW_RISK
STU01025,IT,M,2021,LOW,77.32499999999999,46.6275,23.58,12.6875,24.23,61.3125,44.75,97.25,58.5325,24.8425,7.69,7.39,0,GOOD,LOW_RISK
STU01026,MECH,F,2024,LOW,91.075,49.13833333333333,24.72,12.618333333333334,24.445000000000004,69.92,37.166666666666664,122.16666666666667,70.08666666666666,26.981666666666666,8.52,8.32,0,EXCELLENT,LOW_RISK
STU01027,ECE,M,2021,LOW,78.292,50.0,24.86,14.134,24.264,68.56,45.2,88.8,56.605999999999995,27.406,7.17,8.03,0,GOOD,LOW_RISK
STU01028,CIVIL,F,2024,HIGH,82.0475,49.2325,23.8525,12.975,20.175,64.69,46.0,103.25,74.4975,19.1625,7.36,8.09,0,GOOD,LOW_RISK
STU01029,MECH,F,2023,LOW,78.02,47.14,25.0,13.85,21.725,42.405,37.0,60.0,38.265,22.634999999999998,7.13,6.28,0,GOOD,LOW_RISK
STU01030,IT,M,2021,LOW,70.635,45.14,24.79,15.0,25.0,51.09,33.0,61.0,61.730000000000004,22.17,6.4,6.66,0,AVERAGE,MEDIUM_RISK
STU01031,MECH,M,2021,LOW,71.79,44.6,20.21,12.801666666666668,23.141666666666666,52.71666666666667,21.333333333333332,63.833333333333336,35.19,10.881666666666666,6.67,6.62,0,AVERAGE,MEDIUM_RISK
STU01032,CSE,F,2023,HIGH,67.322,36.29600000000001,16.85,11.772,20.506,45.894,14.6,34.6,26.107999999999997,19.528,4.3,5.47,0,AT_RISK,HIGH_RISK
STU01033,EEE,F,2023,MEDIUM,67.205,44.285,15.830000000000002,10.41,17.380000000000003,60.385000000000005,19.0,61.5,44.56,15.815,7.57,7.26,0,GOOD,LOW_RISK
STU01034,EEE,M,2022,HIGH,91.3875,50.0,25.0,15.0,25.0,82.6175,52.5,114.5,87.1625,30.2325,8.45,9.04,0,GOOD,LOW_RISK
STU01035,MECH,F,2024,MEDIUM,80.675,49.375,24.5625,12.46,22.427500000000002,56.96249999999999,37.0,102.25,57.115,30.295,7.07,7.32,0,GOOD,LOW_RISK
STU01036,ECE,M,2021,LOW,65.4425,42.06,14.375,11.325,16.659999999999997,47.705,19.0,47.5,19.155,9.07,6.17,6.19,0,AVERAGE,MEDIUM_RISK
STU01037,EEE,F,2024,HIGH,77.348,46.403999999999996,21.036,13.884,24.022,53.272000000000006,32.0,75.6,61.620000000000005,21.09,7.07,7.11,0,GOOD,LOW_RISK
STU01038,CIVIL,F,2024,HIGH,93.95,50.0,25.0,15.0,25.0,79.75,46.0,101.5,70.545,38.545,7.77,8.75,0,GOOD,LOW_RISK
STU01039,IT,F,2024,MEDIUM,70.26333333333334,31.183333333333334,19.14,13.049999999999999,19.893333333333334,48.98333333333333,14.666666666666666,14.0,26.94333333333333,11.040000000000001,5.8,5.5,0,AVERAGE,MEDIUM_RISK
STU01040,IT,F,2021,MEDIUM,72.375,50.0,21.355,15.0,19.515,70.07499999999999,23.0,85.5,59.83,14.52,8.42,8.07,0,GOOD,LOW_RISK
STU01041,EEE,M,2023,LOW,69.185,45.413333333333334,23.861666666666665,14.135,22.166666666666668,43.625,20.833333333333332,46.666666666666664,32.23833333333334,17.224999999999998,6.11,6.37,0,AVERAGE,MEDIUM_RISK
STU01042,CSE,M,2024,MEDIUM,85.612,44.262,20.828,13.66,23.872,50.32,38.2,84.4,39.422000000000004,16.58,6.6,6.73,0,AVERAGE,MEDIUM_RISK
STU01043,EEE,F,2021,LOW,85.38499999999999,47.625,24.255000000000003,15.0,20.195,47.5,23.0,58.5,30.79,13.97,6.64,6.48,0,AVERAGE,MEDIUM_RISK
STU01044,CIVIL,F,2021,LOW,79.2625,40.9125,12.0825,11.035,20.285,60.39,9.25,30.75,19.21,12.605,6.54,5.91,0,AVERAGE,MEDIUM_RISK
STU01045,EEE,F,2021,LOW,70.642,48.134,17.174,12.459999999999999,22.253999999999998,49.339999999999996,18.4,44.0,26.594,5.33,8.1,6.87,0,GOOD,LOW_RISK
STU01046,IT,F,2021,LOW,86.68,48.36,24.82,9.690000000000001,23.845,63.025000000000006,22.0,79.0,47.815,20.215,6.47,7.7,0,AVERAGE,MEDIUM_RISK
STU01047,CIVIL,F,2024,LOW,61.05,34.833999999999996,16.042,9.076,16.196,27.934000000000005,11.4,13.4,14.152000000000001,5.332,2.53,4.4,1,AT_RISK,HIGH_RISK
STU01048,MECH,F,2023,HIGH,88.86800000000001,50.0,24.386000000000003,13.636000000000001,25.0,81.124,44.0,98.0,89.412,26.092000000000002,8.27,8.96,0,GOOD,LOW_RISK
STU01049,EEE,F,2023,LOW,66.51,43.335,25.0,9.96,21.675,35.32,19.0,12.0,29.34,5.405,6.59,5.88,0,AVERAGE,MEDIUM_RISK
STU01050,IT,M,2021,MEDIUM,68.15666666666667,29.026666666666667,16.143333333333334,9.13,21.483333333333334,46.47,15.333333333333334,32.0,35.61666666666667,7.206666666666667,4.88,4.92,0,AT_RISK,HIGH_RISK
STU01051,MECH,M,2024,HIGH,89.89750000000001,50.0,23.5275,15.0,25.0,87.2875,64.75,140.0,97.1,48.03,9.74,9.05,0,EXCELLENT,LOW_RISK
STU01052,MECH,F,2022,MEDIUM,83.38,50.0,24.215,15.0,24.9,66.375,41.0,78.5,49.25,25.915,6.76,8.18,0,AVERAGE,MEDIUM_RISK
