student_id,department,gender,admission_year,entrance_score_band,attendance_percentage,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks,login_count,content_views,assignment_submission_rate,average_session_minutes,gpa,cgpa,backlogs,academic_status,student_risk,pc1,pc2,cluster
STU00929,EEE,M,2021,LOW,76.53333333333335,48.94,18.08333333333333,7.989999999999999,16.06,37.63666666666666,22.0,55.0,27.57333333333333,11.843333333333334,6.92,6.3,0,AVERAGE,MEDIUM_RISK,-2.7590619228258646,-0.4628097522333597,1
STU00930,MECH,M,2022,MEDIUM,84.824,50.0,25.0,14.44,25.0,68.842,48.4,132.0,80.97999999999999,19.844,8.9,7.99,0,EXCELLENT,LOW_RISK,3.199054655060565,0.22234491039790166,0
STU00931,CSE,F,2024,HIGH,82.27333333333333,46.25666666666666,20.313333333333333,15.0,20.476666666666667,54.41666666666666,25.33333333333333,40.0,54.35666666666666,15.373333333333337,8.74,7.42,0,EXCELLENT,LOW_RISK,0.06399731764829207,-0.6339355606287193,0
STU00932,EEE,F,2023,HIGH,66.5925,25.7475,19.0625,8.7475,14.8075,40.3175,14.25,33.5,14.51,9.4775,4.19,4.12,0,AT_RISK,HIGH_RISK,-5.690277604936094,-0.1637120009407883,1
STU00933,ECE,F,2024,LOW,82.35,45.175,21.6,13.305,24.705,61.465,22.0,82.0,61.125,15.015,8.18,7.36,0,GOOD,LOW_RISK,0.6707727150322838,-0.32195325186828644,0
STU00934,CIVIL,F,2021,HIGH,73.725,45.68,25.0,12.19,23.8,61.765,39.0,98.5,61.215,24.72,7.16,7.58,0,GOOD,LOW_RISK,1.088251122806898,0.06331210680425307,0
STU00935,CSE,M,2022,MEDIUM,77.976,45.93,22.544,13.416,22.43,59.144000000000005,34.8,82.4,44.99,20.666,6.07,7.43,0,AVERAGE,MEDIUM_RISK,0.20425344162875275,-0.054051854232164014,1
STU00936,EEE,F,2022,MEDIUM,88.23,49.51166666666666,25.0,12.928333333333333,24.816666666666663,68.565,36.333333333333336,110.0,81.58833333333334,29.66,8.46,8.14,0,GOOD,LOW_RISK,2.924179625991155,0.3438776768164158,0
STU00937,EEE,F,2023,LOW,72.25333333333333,47.24666666666667,19.58333333333333,15.0,20.37,55.68000000000001,31.666666666666668,48.0,47.39666666666667,13.603333333333332,8.37,7.0,0,GOOD,LOW_RISK,-0.39364692877598306,-0.7293506138767606,0
STU00938,EEE,M,2023,HIGH,90.015,50.0,25.0,15.0,25.0,78.155,51.0,79.5,69.26,40.08,8.7,8.55,0,EXCELLENT,LOW_RISK,3.789805913454568,0.4242964856465089,0
STU00939,ECE,M,2023,LOW,76.4025,46.3275,17.45,12.385,21.1175,53.15,27.75,42.75,45.7775,15.8425,7.74,7.01,0,GOOD,LOW_RISK,-0.94025839875366,-0.4624434538569259,1
STU00940,IT,F,2022,HIGH,91.134,50.0,25.0,15.0,25.0,81.458,49.8,154.0,86.44800000000001,29.118,9.18,9.06,0,EXCELLENT,LOW_RISK,4.631806811399432,0.6885380696112748,0
STU00941,MECH,F,2023,LOW,71.095,36.395,20.055,12.7,20.735,49.41,7.5,23.0,28.67,14.465,6.48,5.96,0,AVERAGE,MEDIUM_RISK,-2.812940865671811,-0.7765102481353637,1
STU00942,IT,M,2022,MEDIUM,87.69666666666667,50.0,22.55,15.0,24.19666666666667,66.45,38.66666666666666,70.66666666666667,53.14333333333334,28.566666666666663,8.64,7.85,0,EXCELLENT,LOW_RISK,2.130576199183675,-0.1189411884448052,0
STU00943,CIVIL,M,2022,LOW,68.692,29.99,20.172,12.3,17.496000000000002,28.468,11.6,16.0,3.95,8.49,4.86,4.23,0,AT_RISK,HIGH_RISK,-5.20449329840481,-0.8253771741370016,1
STU00944,CSE,F,2021,MEDIUM,78.36333333333333,50.0,18.28,14.95,25.0,54.53,18.666666666666668,92.66666666666669,47.03666666666667,25.53333333333333,8.11,7.42,0,GOOD,LOW_RISK,0.6954557711785411,-0.4259790352772045,1
STU00945,EEE,M,2021,MEDIUM,76.962,48.632,21.35,13.344,23.054,60.816,27.8,57.8,55.15599999999999,22.12,7.19,7.76,0,GOOD,LOW_RISK,0.43194927195366756,-0.32574648815749396,0
STU00946,EEE,F,2023,HIGH,74.475,44.1625,19.3375,12.17,19.21,59.755,26.5,50.5,27.325,15.38,7.59,7.1,0,GOOD,LOW_RISK,-1.2424897460217907,-0.512766832131967,1
STU00947,CSE,M,2023,LOW,77.60249999999999,48.4975,24.1375,13.5075,21.9975,70.045,27.25,96.0,54.1125,17.515,7.65,8.22,0,GOOD,LOW_RISK,1.1452687319189572,-0.27589877549488656,0
STU00948,ECE,M,2021,HIGH,71.8775,47.9225,23.5675,12.405,20.4025,53.4275,27.75,52.5,47.09,17.305,7.31,7.19,0,GOOD,LOW_RISK,-0.5136415639192398,-0.5985747735638922,1
STU00949,ECE,F,2024,MEDIUM,85.79249999999999,50.0,23.2725,12.145,24.92,65.2875,47.25,106.25,69.1375,22.615,8.17,8.06,0,GOOD,LOW_RISK,2.3172884664099893,0.27242567039215365,0
STU00950,CIVIL,F,2024,HIGH,67.96333333333332,36.93666666666667,20.155,10.591666666666669,22.416666666666668,44.995000000000005,11.666666666666666,40.66666666666666,27.19666666666667,12.293333333333337,6.66,5.44,0,AVERAGE,MEDIUM_RISK,-3.028308419825132,-0.7371198426606439,1
STU00951,CIVIL,M,2021,MEDIUM,73.01666666666667,37.693333333333335,20.315,8.171666666666667,20.595,40.575,22.5,35.166666666666664,19.953333333333333,13.908333333333331,5.68,5.6,0,AVERAGE,MEDIUM_RISK,-3.3683410829526195,-0.37114922551711066,1
STU00952,ECE,M,2021,MEDIUM,81.354,50.0,24.476,14.084,25.0,71.024,43.6,123.0,81.542,23.802,9.6,8.4,0,EXCELLENT,LOW_RISK,3.25004136685798,0.10359925137242663,0
STU00953,EEE,F,2023,HIGH,86.57249999999999,49.975,23.895,13.9025,25.0,74.755,49.25,99.5,68.895,33.5375,8.25,8.42,0,GOOD,LOW_RISK,3.207214984646162,0.42711123300506937,0
STU00954,IT,M,2024,MEDIUM,72.56800000000001,49.536,22.21,13.892,24.422,62.44,33.6,92.8,50.524,20.334,7.45,7.51,0,GOOD,LOW_RISK,0.8755151275931329,-0.3356602598646609,0
STU00955,IT,M,2021,MEDIUM,65.268,38.768,16.204,11.558,18.698,40.152,21.6,45.0,25.268,13.274,6.4,5.64,0,AVERAGE,MEDIUM_RISK,-3.40044195704561,-0.5609016687603231,1
STU00956,ECE,M,2024,LOW,67.61,46.35,24.92,9.29,19.965,63.075,30.0,74.5,48.68,14.68,6.43,7.44,0,AVERAGE,MEDIUM_RISK,-0.733127562671033,-0.2685178136429287,1
STU00957,ECE,M,2023,MEDIUM,69.68,44.41333333333333,19.66333333333333,14.93,19.703333333333333,47.803333333333335,23.666666666666668,74.0,45.57666666666668,6.406666666666666,6.69,6.34,0,AVERAGE,MEDIUM_RISK,-1.518623717540862,-0.6754164810589195,1
STU00958,CIVIL,F,2022,MEDIUM,74.97,47.765,17.11,13.825,24.21,40.75,29.0,51.0,41.260000000000005,23.725,5.96,5.66,0,AVERAGE,MEDIUM_RISK,-1.235681341681203,-0.34571631127030655,1
STU00959,EEE,M,2022,LOW,66.785,43.27,22.7425,11.115,16.48,49.045,19.25,28.5,28.465,11.39,6.45,6.2,0,AVERAGE,MEDIUM_RISK,-2.7454444722656834,-0.8240693958740706,1
STU00960,ECE,M,2022,MEDIUM,68.27666666666666,49.946666666666665,23.80666666666667,12.843333333333334,20.613333333333333,60.126666666666665,28.33333333333333,102.33333333333331,49.68666666666667,18.33333333333333,7.74,7.66,0,GOOD,LOW_RISK,0.38075162400325707,-0.4519660145170822,1
STU00961,ECE,M,2024,LOW,67.466,37.576,23.724,11.31,21.64,37.872,25.2,24.0,18.96,12.918,3.91,5.11,0,AT_RISK,HIGH_RISK,-3.478646809667068,-0.5950153441851405,1
STU00962,CSE,F,2023,LOW,75.934,48.554,21.81,11.252,22.502,51.284000000000006,30.2,29.6,41.222,8.559999999999999,6.54,7.07,0,AVERAGE,MEDIUM_RISK,-1.1404769279843274,-0.696713737349542,1
STU00963,EEE,M,2021,HIGH,77.615,44.8125,19.1775,13.68,23.165,51.4675,27.0,64.75,34.4875,28.1575,8.3,7.0,0,GOOD,LOW_RISK,-0.08799203812992107,-0.3734715870473364,1
STU00964,CSE,F,2024,LOW,85.38,50.0,25.0,14.68,24.622,71.11,35.4,105.6,79.122,37.306,8.55,8.5,0,EXCELLENT,LOW_RISK,3.3307581102588015,0.2996827172105258,0
STU00965,CSE,F,2022,LOW,66.5975,30.745,14.39,9.2075,18.865,27.7425,16.25,51.0,25.115,5.422499999999999,5.1,4.21,0,AVERAGE,MEDIUM_RISK,-5.280682452326644,-0.31251731061810617,1
STU00966,ECE,M,2022,LOW,71.64,37.775000000000006,21.675,11.855,22.950000000000003,61.955,29.5,34.0,41.620000000000005,16.675,6.91,6.63,0,AVERAGE,MEDIUM_RISK,-1.2087690722829296,-0.362352808334917,1
STU00967,MECH,F,2024,LOW,69.62,41.07666666666666,19.73,13.556666666666668,22.47666666666667,34.67333333333333,21.666666666666668,19.666666666666668,15.543333333333337,10.373333333333331,3.79,5.17,3,AT_RISK,HIGH_RISK,-4.776134646782174,7.291818476570696,1
STU00968,ECE,M,2021,MEDIUM,90.5875,50.0,19.535,14.71,25.0,77.39,45.0,117.0,70.2375,36.0525,8.41,8.69,0,GOOD,LOW_RISK,3.415965339688917,0.6672968437331892,0
STU00969,CIVIL,F,2021,MEDIUM,90.24,50.0,14.39,15.0,22.715,53.01,31.0,86.0,56.375,20.895,5.86,7.23,0,AVERAGE,MEDIUM_RISK,0.2793535916441097,0.25207957179343654,0
STU00970,CIVIL,F,2024,HIGH,86.03,50.0,23.32,13.515,25.0,68.87,54.0,95.0,84.65,29.75,8.08,8.13,0,GOOD,LOW_RISK,3.0393020417373156,0.5092007135027692,0
STU00971,ECE,M,2023,LOW,84.82,50.0,25.0,14.47,25.0,66.87,36.0,79.5,69.65,21.94,6.67,7.78,0,AVERAGE,MEDIUM_RISK,1.8888515894895759,-0.00217557341088769,0
STU00972,CSE,M,2022,HIGH,89.815,50.0,24.59,15.0,25.0,64.32000000000001,41.0,145.75,74.3575,35.1425,8.33,8.01,0,GOOD,LOW_RISK,3.50698236735129,0.5419497749922345,0
STU00973,ECE,M,2021,LOW,79.57,43.5,20.04,10.94,25.0,44.615,36.0,85.0,64.38,27.635,3.86,5.67,0,AT_RISK,HIGH_RISK,-0.7755871581816122,0.6124443886517439,1
STU00974,MECH,F,2021,HIGH,93.83,50.0,25.0,15.0,25.0,62.8,49.0,131.5,83.08,39.41,8.39,7.67,0,GOOD,LOW_RISK,3.853882239295091,0.7524184679180339,0
STU00975,EEE,M,2023,LOW,69.2175,37.7925,13.58,7.907500000000001,16.3075,52.52,11.5,13.5,12.2825,7.84,8.05,6.56,0,GOOD,LOW_RISK,-4.0895988216304895,-0.7591936059904355,1
STU00976,CIVIL,M,2023,HIGH,87.62333333333333,50.0,22.62333333333333,15.0,24.49,73.06333333333333,37.333333333333336,111.0,74.31333333333333,29.91333333333333,9.37,8.23,0,EXCELLENT,LOW_RISK,3.186134195304381,0.19597124735038135,0
STU00977,MECH,F,2024,MEDIUM,76.27,48.04,16.599999999999998,13.476666666666668,21.19333333333333,51.81666666666666,19.33333333333333,55.66666666666666,41.86666666666667,28.456666666666667,5.3,7.02,0,AVERAGE,MEDIUM_RISK,-1.0582732975179867,-0.11168817837941311,1
STU00978,MECH,M,2024,HIGH,81.832,50.0,24.566,14.362,23.226,62.46,44.8,113.8,69.99199999999999,22.718,8.82,8.04,0,EXCELLENT,LOW_RISK,2.4753384018958826,0.024392293408212425,0
STU00979,MECH,F,2024,HIGH,73.715,44.525,22.180000000000003,12.464999999999998,20.026666666666667,51.11166666666667,20.166666666666668,48.333333333333336,25.971666666666664,9.808333333333332,5.5,6.64,0,AVERAGE,MEDIUM_RISK,-1.9845974550495868,-0.6656038393686609,1
STU00980,CSE,M,2021,LOW,85.37,48.625,20.8075,13.505,23.1675,71.3075,43.75,101.75,77.7175,24.57,8.75,8.24,0,EXCELLENT,LOW_RISK,2.4270144948542707,0.3394786399815457,0
STU00981,CIVIL,F,2023,LOW,62.598,33.176,17.304000000000002,12.264,20.592,49.364,16.0,36.6,27.038,10.906,4.65,6.19,0,AT_RISK,HIGH_RISK,-3.6452090583868704,-0.47195617313098537,1
STU00982,ECE,F,2024,LOW,73.155,41.505,20.79,15.0,24.85,57.885000000000005,21.0,84.5,43.47,21.035,7.26,6.64,0,GOOD,LOW_RISK,-0.17089410369942298,-0.39564904470914375,1
STU00983,ECE,F,2022,MEDIUM,74.205,50.0,16.15,13.37,24.115,50.625,28.0,63.0,44.375,19.63,7.6,7.26,0,GOOD,LOW_RISK,-0.3406573792913101,-0.4880962126569985,1
STU00984,CSE,M,2024,HIGH,89.45599999999999,50.0,25.0,15.0,25.0,76.404,57.2,117.4,92.392,36.356,7.53,8.46,0,GOOD,LOW_RISK,4.134474799320487,0.8878080632617128,0
STU00985,IT,M,2024,HIGH,88.27,49.4425,25.0,13.5775,25.0,62.6125,40.5,100.5,61.59,18.52,7.88,7.59,0,GOOD,LOW_RISK,2.0217992184813935,-0.00621921838008079,0
STU00986,CSE,M,2022,MEDIUM,70.13333333333334,43.74166666666667,21.295,9.531666666666666,23.041666666666668,40.93666666666667,22.666666666666668,54.66666666666666,38.93333333333333,18.688333333333333,5.63,5.63,0,AVERAGE,MEDIUM_RISK,-2.1866932493639344,-0.36153123302629836,1
STU00987,MECH,M,2023,LOW,75.91499999999999,45.975,21.405,12.14,18.72,51.665,21.5,87.0,36.98,29.495,7.09,6.74,0,GOOD,LOW_RISK,-0.6251549670028103,-0.11915838091157027,1
STU00988,CSE,M,2023,MEDIUM,67.145,36.68666666666667,17.491666666666667,12.028333333333334,22.203333333333333,44.85166666666667,14.333333333333334,47.16666666666666,39.18666666666667,10.256666666666666,4.36,5.72,1,AT_RISK,HIGH_RISK,-3.7003815062486587,2.3128349278439235,1
STU00989,ECE,M,2022,MEDIUM,77.512,46.974,23.756,13.557999999999998,20.166,59.234,23.0,54.4,40.482,14.398,7.65,7.26,0,GOOD,LOW_RISK,-0.2954887291464483,-0.6786724714029709,1
STU00990,CIVIL,F,2021,HIGH,93.785,50.0,24.135,13.54,23.935,73.655,44.25,91.5,82.545,34.4825,9.36,8.48,0,EXCELLENT,LOW_RISK,3.5968629140308526,0.47299721288243946,0
STU00991,IT,F,2023,MEDIUM,78.11,49.6,25.0,10.89,24.1,47.5325,23.75,115.0,55.59,22.0125,7.13,6.57,0,GOOD,LOW_RISK,0.3795066674540265,-0.16470591206518012,1
STU00992,IT,M,2023,LOW,81.43,50.0,23.1525,15.0,24.9425,75.6625,48.5,121.0,72.19,32.235,7.45,8.24,0,GOOD,LOW_RISK,3.088010486270835,0.4960644775408961,0
STU00993,ECE,M,2023,HIGH,83.55333333333333,49.18,23.221666666666664,13.340000000000002,24.23333333333333,59.85833333333333,29.83333333333333,94.83333333333331,56.66666666666666,18.71,7.92,7.44,0,GOOD,LOW_RISK,1.215954042605637,-0.2187520034537719,0
STU00994,MECH,M,2024,LOW,81.08500000000001,50.0,22.74,1.52,20.72,56.785,30.0,74.0,57.015,19.0,6.65,7.31,0,AVERAGE,MEDIUM_RISK,-0.9777301628933589,0.3637015819024595,0
STU00995,ECE,F,2021,LOW,81.506,50.0,24.514,15.0,23.784,71.122,37.0,99.6,58.054,32.912,7.54,8.09,0,GOOD,LOW_RISK,2.3861925086381426,0.11232745170859919,0
STU00996,MECH,M,2024,MEDIUM,77.79333333333334,50.0,23.743333333333336,12.843333333333334,24.18,56.52333333333333,27.0,68.33333333333333,38.51,12.660000000000002,6.23,7.31,0,AVERAGE,MEDIUM_RISK,-0.10410354655772983,-0.5754534183554894,1
STU00997,CIVIL,F,2023,LOW,60.830000000000005,18.8,12.33,10.946666666666667,9.8,40.18666666666667,0.0,47.66666666666666,8.52,8.9,5.15,4.12,0,AVERAGE,MEDIUM_RISK,-6.951028394385689,-0.19614035231877805,1
STU00998,MECH,M,2021,HIGH,77.86,50.0,23.764,12.925999999999998,23.568,62.554,42.8,67.4,43.146,24.37,6.43,7.79,0,AVERAGE,MEDIUM_RISK,0.8717678807801593,-0.12226121959199368,0
STU00999,CIVIL,M,2022,MEDIUM,80.855,50.0,25.0,12.195,19.685,66.045,30.0,96.0,46.78,31.945,7.51,7.82,0,GOOD,LOW_RISK,1.1998411500958197,0.06294681674261952,0
STU01000,MECH,F,2022,LOW,87.312,50.0,24.564,14.416,24.906,72.384,43.0,121.8,80.644,26.434000000000005,8.54,8.07,0,EXCELLENT,LOW_RISK,3.2613269965292426,0.3457688629105422,0
STU01001,EEE,M,2021,MEDIUM,78.985,48.23833333333334,23.218333333333334,14.111666666666666,24.921666666666667,69.53833333333334,42.833333333333336,84.0,57.49,19.78,8.4,7.85,0,GOOD,LOW_RISK,1.7951338803210521,-0.1915718797916985,0
STU01002,CSE,M,2023,LOW,79.155,48.59,24.38,13.735,25.0,61.0025,36.25,83.75,61.2175,16.3425,7.7,7.6,0,GOOD,LOW_RISK,1.2958144132072549,-0.30585430511027956,0
STU01003,MECH,M,2024,HIGH,83.62666666666667,50.0,23.506666666666664,14.846666666666666,25.0,69.53333333333333,40.0,118.33333333333331,55.49333333333334,33.76333333333333,6.51,8.22,0,AVERAGE,MEDIUM_RISK,2.4654490745006528,0.3873546086871381,0
STU01004,CSE,F,2023,HIGH,72.195,46.335,21.765,11.85,21.705,45.715,24.5,61.0,45.25,23.105,7.13,6.71,0,GOOD,LOW_RISK,-0.8393894382009102,-0.43654316517875913,1
STU01005,MECH,M,2023,MEDIUM,83.526,49.456,24.214,15.0,25.0,63.376,37.8,104.2,61.392,19.404,8.46,7.5,0,GOOD,LOW_RISK,2.0728939920284204,-0.19035639501018975,0
STU01006,MECH,M,2022,MEDIUM,78.295,46.74,21.14,12.695,21.745,60.555,23.5,46.0,28.44,14.47,7.51,7.22,0,GOOD,LOW_RISK,-0.6732221605634715,-0.6747941931631962,1
STU01007,ECE,M,2023,MEDIUM,81.262,50.0,22.9,12.786,22.96,67.77000000000001,32.8,64.2,48.586,21.97,9.23,8.05,0,EXCELLENT,LOW_RISK,1.3616284690247922,-0.4289159682426795,0
STU01008,IT,F,2022,HIGH,80.77,49.50833333333333,25.0,12.151666666666666,23.78333333333333,68.08,30.166666666666668,89.83333333333333,63.88166666666667,29.90333333333333,8.15,8.13,0,GOOD,LOW_RISK,1.898651195013479,0.001093097585595263,0
STU01009,IT,F,2024,HIGH,82.30666666666667,48.975,25.0,13.826666666666666,24.93,65.02333333333333,47.16666666666666,109.5,67.38666666666667,18.60333333333333,6.89,7.72,0,AVERAGE,MEDIUM_RISK,2.0116115159992756,0.17629597370497058,0
STU01010,CSE,M,2024,HIGH,89.055,50.0,22.365,15.0,25.0,70.065,39.5,84.0,73.625,27.97,7.29,7.91,0,GOOD,LOW_RISK,2.457292024807248,0.2750283111064831,0
STU01011,EEE,M,2024,MEDIUM,74.31,48.9775,25.0,14.5975,21.9275,68.0725,36.5,69.25,59.545,25.645,7.76,7.93,0,GOOD,LOW_RISK,1.424460648792427,-0.27492943593434704,0
STU01012,EEE,M,2021,LOW,79.345,50.0,25.0,13.84,25.0,84.64,38.0,95.5,68.075,42.535,9.42,9.2,0,EXCELLENT,LOW_RISK,3.6836504999133988,0.21295436262792794,0
STU01013,CSE,F,2024,LOW,67.10000000000001,39.623333333333335,19.876666666666665,13.216666666666669,19.916666666666668,41.03,5.0,3.0,17.403333333333332,10.1,6.04,5.21,0,AVERAGE,MEDIUM_RISK,-3.7882666682540633,-1.2174695567478049,1
STU01014,CIVIL,F,2022,HIGH,78.04833333333333,49.91833333333333,24.151666666666667,15.0,24.22,63.595,30.0,99.66666666666669,57.62166666666667,26.84,7.0,7.87,0,GOOD,LOW_RISK,1.626719761509275,-0.1315897308067335,0
STU01015,MECH,F,2024,LOW,69.7325,45.84,21.2875,13.065,20.6775,49.225,17.25,34.75,31.24,17.085,5.97,6.63,0,AVERAGE,MEDIUM_RISK,-1.8356634903687425,-0.774047090856843,1
STU01016,MECH,F,2024,HIGH,80.03999999999999,47.9875,24.805,11.575,23.4975,60.225,43.25,81.0,60.5525,26.0675,8.19,7.52,0,GOOD,LOW_RISK,1.4158664377512202,0.024847457029395677,0
STU01017,MECH,M,2024,HIGH,91.81,50.0,25.0,15.0,25.0,72.46666666666665,53.66666666666666,104.33333333333331,87.18333333333334,26.59,9.06,7.9,0,EXCELLENT,LOW_RISK,3.743898777285692,0.4198094351902081,0
STU01018,IT,F,2022,HIGH,91.23333333333332,50.0,25.0,15.0,25.0,67.08,52.0,114.66666666666669,78.87666666666667,39.443333333333335,8.48,8.16,0,GOOD,LOW_RISK,3.869707624970248,0.6440199158200007,0
STU01019,MECH,M,2021,LOW,72.5,38.155,20.715,11.815,17.9525,52.057500000000005,13.5,38.5,33.49,19.78,6.06,6.52,0,AVERAGE,MEDIUM_RISK,-2.3801306989823368,-0.38008160659386,1
STU01020,ECE,F,2022,HIGH,80.91,48.34333333333333,23.73,11.666666666666666,22.9,63.31999999999999,29.33333333333333,100.66666666666669,42.903333333333336,24.036666666666665,6.81,7.66,0,AVERAGE,MEDIUM_RISK,0.7448442282517294,0.0033175848817949085,0
STU01021,MECH,M,2022,LOW,72.9325,39.9,14.7675,11.2875,18.485,57.072500000000005,14.5,34.75,28.8125,14.8825,5.92,6.86,0,AVERAGE,MEDIUM_RISK,-2.7929444638229843,-0.3234352276475167,1
STU01022,IT,F,2023,LOW,75.356,46.458000000000006,23.014,12.666,24.772,59.622,23.2,84.8,47.768,16.142,6.52,7.13,0,AVERAGE,MEDIUM_RISK,0.0035960208067655213,-0.3635860618555415,1
STU01023,EEE,M,2024,LOW,60.5575,33.445,20.73,10.625,10.595,27.885,5.75,9.0,20.6025,4.885000000000001,4.09,4.59,0,AT_RISK,HIGH_RISK,-6.158357044297119,-0.8371618890077246,1
STU01024,IT,F,2021,HIGH,95.435,50.0,25.0,14.803333333333333,25.0,82.29166666666667,59.5,150.83333333333334,91.90666666666668,38.01333333333333,8.44,8.81,0,GOOD,LOW_RISK,5.06811267253818,1.1613064315434776,0
STU01025,IT,M,2021,LOW,77.32499999999999,46.6275,23.58,12.6875,24.23,61.3125,44.75,97.25,58.5325,24.8425,7.69,7.39,0,GOOD,LOW_RISK,1.3519031483467705,0.09893975580625329,0
STU01026,MECH,F,2024,LOW,91.075,49.13833333333333,24.72,12.618333333333334,24.445000000000004,69.92,37.16666666666666,122.16666666666669,70.08666666666666,26.981666666666666,8.52,8.32,0,EXCELLENT,LOW_RISK,2.8773965443660066,0.37089983878993815,0
STU01027,ECE,M,2021,LOW,78.292,50.0,24.86,14.134,24.264,68.56,45.2,88.8,56.606,27.406,7.17,8.03,0,GOOD,LOW_RISK,2.001252073503022,0.03304832180176943,0
STU01028,CIVIL,F,2024,HIGH,82.0475,49.2325,23.8525,12.975,20.175,64.69,46.0,103.25,74.4975,19.1625,7.36,8.09,0,GOOD,LOW_RISK,1.6580529848345282,0.2818053479708843,0
STU01029,MECH,F,2023,LOW,78.02,47.14,25.0,13.85,21.725,42.405,37.0,60.0,38.265,22.635,7.13,6.28,0,GOOD,LOW_RISK,-0.1996295063113724,-0.46577220690896637,1
STU01030,IT,M,2021,LOW,70.635,45.14,24.79,15.0,25.0,51.09,33.0,61.0,61.73,22.17,6.4,6.66,0,AVERAGE,MEDIUM_RISK,0.2461273615602082,-0.4071697217096175,1
STU01031,MECH,M,2021,LOW,71.79,44.6,20.21,12.801666666666668,23.141666666666666,52.71666666666667,21.33333333333333,63.833333333333336,35.19,10.881666666666666,6.67,6.62,0,AVERAGE,MEDIUM_RISK,-1.3197696932237946,-0.6575648072781172,1
STU01032,CSE,F,2023,HIGH,67.322,36.29600000000001,16.85,11.772,20.506,45.894,14.6,34.6,26.108,19.528,4.3,5.47,0,AT_RISK,HIGH_RISK,-3.5807190453655453,-0.27835266554473215,1
STU01033,EEE,F,2023,MEDIUM,67.205,44.285,15.830000000000002,10.41,17.380000000000003,60.385000000000005,19.0,61.5,44.56,15.815,7.57,7.26,0,GOOD,LOW_RISK,-1.8385847979399332,-0.33379322302581005,1
STU01034,EEE,M,2022,HIGH,91.3875,50.0,25.0,15.0,25.0,82.6175,52.5,114.5,87.1625,30.2325,8.45,9.04,0,GOOD,LOW_RISK,4.2910962823338705,0.6399676335838701,0
STU01035,MECH,F,2024,MEDIUM,80.675,49.375,24.5625,12.46,22.4275,56.96249999999999,37.0,102.25,57.115,30.295,7.07,7.32,0,GOOD,LOW_RISK,1.2701500195792967,0.17386347269428082,0
STU01036,ECE,M,2021,LOW,65.4425,42.06,14.375,11.325,16.659999999999997,47.705,19.0,47.5,19.155,9.07,6.17,6.19,0,AVERAGE,MEDIUM_RISK,-3.560409841470133,-0.6062804920016341,1
STU01037,EEE,F,2024,HIGH,77.348,46.404,21.036,13.884,24.022,53.272000000000006,32.0,75.6,61.620000000000005,21.09,7.07,7.11,0,GOOD,LOW_RISK,0.39974707373991086,-0.16850525056511448,0
STU01038,CIVIL,F,2024,HIGH,93.95,50.0,25.0,15.0,25.0,79.75,46.0,101.5,70.545,38.545,7.77,8.75,0,GOOD,LOW_RISK,3.875472582338939,0.6335346452054192,0
STU01039,IT,F,2024,MEDIUM,70.26333333333334,31.183333333333334,19.14,13.05,19.89333333333333,48.98333333333333,14.666666666666666,14.0,26.94333333333333,11.04,5.8,5.5,0,AVERAGE,MEDIUM_RISK,-3.4864560958096815,-0.6122139219908181,1
STU01040,IT,F,2021,MEDIUM,72.375,50.0,21.355,15.0,19.515,70.07499999999999,23.0,85.5,59.83,14.52,8.42,8.07,0,GOOD,LOW_RISK,0.7270615626421252,-0.5509805869260387,0
STU01041,EEE,M,2023,LOW,69.185,45.41333333333333,23.861666666666665,14.135,22.166666666666668,43.625,20.83333333333333,46.66666666666666,32.23833333333334,17.224999999999998,6.11,6.37,0,AVERAGE,MEDIUM_RISK,-1.4119698643337022,-0.8567765498048893,1
STU01042,CSE,M,2024,MEDIUM,85.612,44.262,20.828,13.66,23.872,50.32,38.2,84.4,39.422,16.58,6.6,6.73,0,AVERAGE,MEDIUM_RISK,0.019551286877475774,-0.04679390630555604,0
STU01043,EEE,F,2021,LOW,85.38499999999999,47.625,24.255000000000003,15.0,20.195,47.5,23.0,58.5,30.79,13.97,6.64,6.48,0,AVERAGE,MEDIUM_RISK,-0.5790595024328394,-0.6549130248261793,1
STU01044,CIVIL,F,2021,LOW,79.2625,40.9125,12.0825,11.035,20.285,60.39,9.25,30.75,19.21,12.605,6.54,5.91,0,AVERAGE,MEDIUM_RISK,-3.0061089504563347,-0.4153269743998871,1
STU01045,EEE,F,2021,LOW,70.642,48.134,17.174,12.46,22.254,49.34,18.4,44.0,26.594,5.33,8.1,6.87,0,GOOD,LOW_RISK,-1.7725634359462437,-1.1187930037546778,1
STU01046,IT,F,2021,LOW,86.68,48.36,24.82,9.69,23.845,63.025000000000006,22.0,79.0,47.815,20.215,6.47,7.7,0,AVERAGE,MEDIUM_RISK,0.4444495583985839,-0.04502142254781324,0
STU01047,CIVIL,F,2024,LOW,61.05,34.834,16.042,9.076,16.196,27.934000000000005,11.4,13.4,14.152,5.332,2.53,4.4,1,AT_RISK,HIGH_RISK,-6.825127763046688,2.1510665462151684,1
STU01048,MECH,F,2023,HIGH,88.86800000000001,50.0,24.386000000000003,13.636,25.0,81.124,44.0,98.0,89.412,26.092,8.27,8.96,0,GOOD,LOW_RISK,3.526412865217964,0.44243369074312133,0
