student_id,course_id,semester,internal_marks,assignment_marks,quiz_marks,lab_marks,final_marks
STU00892,ME304,5,50.0,25.0,15.0,25.0,81.03
STU00892,ME303,6,50.0,25.0,15.0,25.0,43.5
STU00893,IT304,1,50.0,25.0,13.71,25.0,72.46
STU00893,IT302,2,50.0,25.0,15.0,25.0,72.1
STU00894,CS301,1,43.88,25.0,15.0,25.0,38.35
STU00894,CS301,2,50.0,25.0,15.0,25.0,43.39
STU00895,IT305,1,31.58,25.0,6.01,25.0,49.04
STU00895,IT302,2,46.65,21.0,4.28,24.27,42.87
STU00895,IT303,3,20.64,14.52,12.87,25.0,36.33
STU00896,EE302,1,36.44,16.28,11.45,19.61,56.57
STU00896,EE302,2,17.17,14.32,14.67,20.53,24.54
STU00897,CS301,1,42.09,21.21,15.0,19.77,57.56
STU00897,CS302,2,50.0,14.76,9.31,15.21,49.69
STU00897,CS302,3,31.01,25.0,13.67,19.25,51.28
STU00897,CS304,4,41.9,21.08,13.45,21.83,45.9
STU00898,EE304,1,50.0,22.31,14.16,22.73,70.55
STU00898,EE304,2,50.0,25.0,9.96,25.0,76.62
STU00898,EE305,3,50.0,21.39,15.0,25.0,59.36
STU00898,EE302,4,37.45,25.0,15.0,25.0,63.2
STU00898,EE305,5,48.32,25.0,14.11,25.0,61.94
STU00899,ME301,1,48.31,25.0,11.19,25.0,55.48
STU00899,ME301,2,50.0,25.0,12.69,25.0,67.9
STU00900,EE303,1,43.83,25.0,15.0,25.0,65.88
STU00900,EE304,2,50.0,23.33,15.0,25.0,49.42
STU00901,CE301,1,50.0,20.95,13.13,25.0,72.95
STU00901,CE302,2,50.0,25.0,14.28,24.68,39.24
STU00902,EE303,1,50.0,25.0,15.0,25.0,44.24
STU00902,EE303,2,50.0,25.0,15.0,25.0,68.54
STU00902,EE301,3,47.14,25.0,5.7,25.0,44.07
STU00902,EE301,4,35.56,24.81,15.0,25.0,58.64
STU00902,EE303,5,50.0,25.0,15.0,20.38,52.14
STU00903,ME304,1,48.86,25.0,15.0,25.0,63.09
STU00903,ME301,2,50.0,25.0,15.0,25.0,56.88
STU00903,ME304,3,40.99,25.0,14.42,25.0,82.68
STU00903,ME301,4,50.0,25.0,15.0,25.0,69.86
STU00904,CS302,1,50.0,25.0,11.63,25.0,58.8
STU00904,CS305,2,50.0,25.0,15.0,25.0,82.17
STU00905,CS301,1,50.0,18.06,15.0,20.15,52.97
STU00905,CS301,2,50.0,20.29,15.0,15.8,69.41
STU00905,CS302,3,39.4,25.0,13.74,17.91,55.03
STU00905,CS304,4,42.41,25.0,15.0,23.76,58.49
STU00906,ME301,1,50.0,25.0,8.72,17.19,46.77
STU00906,ME304,2,45.83,25.0,15.0,25.0,48.02
STU00907,IT302,1,50.0,22.11,15.0,25.0,69.63
STU00907,IT305,2,50.0,25.0,15.0,25.0,68.15
STU00907,IT301,3,50.0,23.98,10.12,25.0,60.86
STU00907,IT303,4,50.0,25.0,14.59,25.0,57.75
STU00907,IT302,5,50.0,25.0,15.0,23.48,71.9
STU00908,CE303,1,50.0,25.0,15.0,25.0,63.04
STU00908,CE302,2,50.0,25.0,15.0,25.0,61.82
STU00909,IT301,1,35.01,16.62,8.99,20.46,47.97
STU00909,IT305,2,40.28,25.0,10.1,24.51,37.54
STU00910,CS301,1,48.3,25.0,15.0,12.24,53.63
STU00910,CS303,2,34.21,25.0,9.25,25.0,27.71
STU00910,CS305,3,50.0,25.0,12.05,20.94,59.22
STU00911,CE304,1,45.73,22.99,15.0,25.0,38.98
STU00911,CE303,2,50.0,25.0,10.09,25.0,48.33
STU00911,CE305,3,50.0,25.0,15.0,21.34,63.41
STU00911,CE303,4,39.9,25.0,11.58,21.4,40.31
STU00911,CE304,5,32.37,25.0,15.0,25.0,64.33
STU00912,EE304,1,41.13,16.71,9.46,18.08,62.05
STU00912,EE304,2,35.36,14.85,15.0,11.69,14.62
STU00912,EE303,3,39.13,14.87,14.12,9.43,37.87
STU00912,EE304,4,24.79,17.88,9.31,25.0,38.55
STU00912,EE303,5,42.81,14.71,15.0,18.74,34.82
STU00912,EE301,6,27.63,25.0,14.4,15.19,46.99
STU00913,IT303,1,50.0,23.27,15.0,25.0,51.79
STU00913,IT304,2,50.0,18.74,15.0,21.36,67.01
STU00913,IT305,3,50.0,25.0,15.0,25.0,52.65
STU00914,CS303,1,50.0,16.88,14.73,25.0,67.38
STU00914,CS305,2,46.56,25.0,15.0,21.33,46.55
STU00915,EC302,1,37.7,24.97,15.0,10.91,41.68
STU00915,EC302,2,50.0,14.78,15.0,14.05,66.8
STU00915,EC301,3,32.59,10.44,9.61,16.06,50.43
STU00915,EC301,4,50.0,25.0,7.65,11.3,52.64
STU00915,EC305,5,39.38,25.0,9.04,18.59,25.29
STU00915,EC305,6,50.0,25.0,15.0,25.0,57.04
STU00916,CS305,1,22.62,19.32,6.04,17.87,43.08
STU00916,CS302,2,41.76,18.42,10.02,20.44,32.69
STU00916,CS304,3,33.86,8.89,14.64,15.78,12.23
STU00916,CS303,4,33.36,25.0,0.24,10.64,27.69
STU00917,ME304,1,50.0,25.0,15.0,22.89,64.42
STU00917,ME302,2,50.0,25.0,15.0,25.0,70.94
STU00917,ME304,3,50.0,25.0,13.82,25.0,61.63
STU00917,ME302,4,50.0,22.45,15.0,25.0,69.69
STU00917,ME302,5,50.0,17.72,14.56,23.01,61.0
STU00917,ME301,6,49.46,25.0,14.11,25.0,71.84
STU00918,EC302,1,50.0,25.0,15.0,25.0,80.4
STU00918,EC303,2,50.0,25.0,15.0,25.0,68.21
STU00918,EC304,3,50.0,25.0,15.0,25.0,82.23
STU00918,EC302,4,50.0,25.0,15.0,25.0,74.98
STU00918,EC302,5,50.0,23.28,14.67,25.0,71.82
STU00919,IT301,1,50.0,25.0,13.88,22.8,65.36
STU00919,IT301,2,50.0,20.23,15.0,25.0,64.75
STU00920,ME301,1,50.0,18.96,15.0,22.24,51.15
STU00920,ME303,2,37.6,25.0,13.78,25.0,56.69
STU00920,ME301,3,44.69,19.66,7.52,14.8,57.07
STU00921,ME304,1,46.45,25.0,15.0,15.22,69.95
STU00921,ME305,2,41.18,25.0,9.51,25.0,28.88
STU00921,ME303,3,44.45,25.0,11.23,25.0,64.75
STU00921,ME303,4,50.0,25.0,15.0,17.37,41.52
STU00922,ME304,1,50.0,25.0,14.47,22.65,53.65
STU00922,ME305,2,28.14,20.26,15.0,15.63,62.27
STU00922,ME304,3,50.0,25.0,15.0,25.0,65.25
STU00922,ME304,4,37.52,25.0,15.0,17.3,66.14
STU00923,IT301,1,50.0,25.0,13.23,25.0,65.07
STU00923,IT304,2,50.0,25.0,15.0,25.0,76.32
STU00923,IT305,3,50.0,25.0,15.0,25.0,72.04
STU00923,IT304,4,50.0,25.0,15.0,25.0,86.9
STU00924,EC301,1,31.1,17.94,6.31,19.82,32.29
STU00924,EC301,2,43.54,19.47,9.92,21.75,49.23
STU00924,EC301,3,38.59,15.56,9.12,19.85,43.89
STU00924,EC303,4,27.9,11.29,15.0,18.87,43.23
STU00924,EC301,5,24.94,20.55,13.09,14.77,36.33
STU00925,EE304,1,47.38,25.0,7.6,25.0,91.2
STU00925,EE303,2,44.33,25.0,15.0,25.0,82.32
STU00926,CS304,1,50.0,25.0,15.0,25.0,55.55
STU00926,CS303,2,50.0,25.0,15.0,25.0,43.87
STU00926,CS305,3,50.0,25.0,15.0,25.0,81.67
STU00926,CS302,4,50.0,25.0,15.0,25.0,77.3
STU00926,CS301,5,50.0,25.0,15.0,25.0,59.39
STU00926,CS302,6,50.0,25.0,15.0,25.0,67.26
STU00927,CS304,1,47.71,25.0,7.56,25.0,69.42
STU00927,CS305,2,49.78,25.0,15.0,21.25,35.67
STU00927,CS304,3,29.73,22.28,15.0,25.0,53.73
STU00927,CS305,4,50.0,25.0,10.3,17.37,48.96
STU00927,CS305,5,50.0,16.93,11.04,25.0,42.24
STU00927,CS303,6,42.82,24.58,12.54,25.0,68.58
STU00928,IT304,1,25.92,21.62,15.0,22.13,39.16
STU00928,IT304,2,43.81,23.18,15.0,25.0,71.93
STU00928,IT302,3,50.0,18.37,15.0,13.21,60.74
STU00928,IT303,4,27.14,25.0,11.36,25.0,47.65
STU00928,IT304,5,35.79,0.34,8.86,25.0,31.72
STU00928,IT302,6,50.0,23.21,14.6,17.23,39.31
STU00929,EE304,1,50.0,8.16,2.11,9.86,22.93
STU00929,EE302,2,48.28,25.0,12.56,17.96,35.67
STU00929,EE304,3,48.54,21.09,9.3,20.36,54.31
STU00930,ME301,1,50.0,25.0,15.0,25.0,74.97
STU00930,ME302,2,50.0,25.0,15.0,25.0,66.89
STU00930,ME303,3,50.0,25.0,15.0,25.0,58.41
STU00930,ME302,4,50.0,25.0,15.0,25.0,63.94
STU00930,ME301,5,50.0,25.0,12.2,25.0,80.0
STU00931,CS302,1,50.0,19.78,15.0,25.0,37.53
STU00931,CS305,2,39.16,16.16,15.0,25.0,60.85
STU00931,CS304,3,49.61,25.0,15.0,11.43,64.87
STU00932,EE304,1,30.64,15.84,7.54,20.93,27.96
STU00932,EE305,2,23.24,19.36,6.58,25.0,45.04
STU00932,EE305,3,30.39,19.47,12.68,1.19,34.83
STU00932,EE304,4,18.72,21.58,8.19,12.11,53.44
STU00933,EC303,1,40.35,18.2,11.61,24.41,56.37
STU00933,EC305,2,50.0,25.0,15.0,25.0,66.56
STU00934,CE301,1,50.0,25.0,9.38,25.0,63.48
STU00934,CE303,2,41.36,25.0,15.0,22.6,60.05
STU00935,CS304,1,41.45,23.83,15.0,25.0,75.15
STU00935,CS302,2,50.0,25.0,15.0,19.41,74.76
STU00935,CS301,3,50.0,25.0,15.0,20.68,48.75
STU00935,CS301,4,47.56,19.17,15.0,25.0,54.45
STU00935,CS302,5,40.64,19.72,7.08,22.06,42.61
STU00936,EE303,1,50.0,25.0,15.0,25.0,87.31
STU00936,EE304,2,50.0,25.0,9.45,25.0,72.76
STU00936,EE302,3,50.0,25.0,9.81,23.9,58.66
STU00936,EE301,4,47.07,25.0,15.0,25.0,67.96
STU00936,EE302,5,50.0,25.0,15.0,25.0,54.95
STU00936,EE302,6,50.0,25.0,13.31,25.0,69.75
STU00937,EE304,1,41.74,17.16,15.0,25.0,45.34
STU00937,EE303,2,50.0,16.59,15.0,14.39,52.83
STU00937,EE305,3,50.0,25.0,15.0,21.72,68.87
STU00938,EE305,1,50.0,25.0,15.0,25.0,78.94
STU00938,EE305,2,50.0,25.0,15.0,25.0,77.37
STU00939,EC302,1,45.34,16.91,11.28,24.66,55.59
STU00939,EC302,2,46.98,21.81,13.58,18.95,61.26
STU00939,EC302,3,50.0,18.22,9.68,15.86,35.61
STU00939,EC304,4,42.99,12.86,15.0,25.0,60.14
STU00940,IT302,1,50.0,25.0,15.0,25.0,83.18
STU00940,IT302,2,50.0,25.0,15.0,25.0,81.1
STU00940,IT305,3,50.0,25.0,15.0,25.0,88.61
STU00940,IT302,4,50.0,25.0,15.0,25.0,68.62
STU00940,IT305,5,50.0,25.0,15.0,25.0,85.78
STU00941,ME304,1,24.41,23.13,13.35,25.0,47.75
STU00941,ME305,2,48.38,16.98,12.05,16.47,51.07
STU00942,IT304,1,50.0,17.65,15.0,24.92,74.79
STU00942,IT302,2,50.0,25.0,15.0,22.67,60.37
STU00942,IT304,3,50.0,25.0,15.0,25.0,64.19
STU00943,CE301,1,33.09,22.1,14.84,17.88,7.43
STU00943,CE304,2,19.56,25.0,10.56,23.51,34.6
STU00943,CE302,3,36.82,14.32,7.19,13.61,37.62
STU00943,CE304,4,27.28,23.72,13.91,18.35,28.5
STU00943,CE305,5,33.2,15.72,15.0,14.13,34.19
STU00944,CS304,1,50.0,4.84,15.0,25.0,44.17
STU00944,CS302,2,50.0,25.0,14.85,25.0,54.31
STU00944,CS305,3,50.0,25.0,15.0,25.0,65.11
STU00945,EE301,1,50.0,25.0,15.0,23.31,59.72
STU00945,EE305,2,43.16,25.0,12.61,19.64,78.2
STU00945,EE304,3,50.0,20.54,15.0,25.0,49.69
STU00945,EE305,4,50.0,25.0,9.11,22.32,73.75
STU00945,EE302,5,50.0,11.21,15.0,25.0,42.72
STU00946,EE303,1,50.0,19.17,13.22,17.98,67.57
STU00946,EE303,2,44.95,20.46,12.89,19.47,50.39
STU00946,EE303,3,40.58,18.33,8.69,24.86,62.42
STU00946,EE305,4,41.12,19.39,13.88,14.53,58.64
STU00947,CS304,1,50.0,25.0,15.0,22.14,69.01
STU00947,CS304,2,50.0,25.0,10.58,23.98,70.84
STU00947,CS304,3,43.99,21.55,15.0,19.81,74.8
STU00947,CS301,4,50.0,25.0,13.45,22.06,65.53
STU00948,EC305,1,50.0,25.0,7.14,18.97,64.12
STU00948,EC303,2,44.82,23.27,14.78,16.3,44.68
STU00948,EC303,3,50.0,25.0,15.0,21.34,41.79
STU00948,EC305,4,46.87,21.0,12.7,25.0,63.12
STU00949,EC303,1,50.0,25.0,15.0,24.68,61.64
STU00949,EC305,2,50.0,18.09,7.65,25.0,72.47
STU00949,EC303,3,50.0,25.0,15.0,25.0,59.32
STU00949,EC302,4,50.0,25.0,10.93,25.0,67.72
STU00950,CE304,1,48.04,25.0,11.4,25.0,65.59
STU00950,CE303,2,32.7,19.53,13.29,20.34,50.12
STU00950,CE302,3,32.76,19.42,14.07,15.96,22.81
STU00950,CE303,4,30.35,22.04,11.82,24.91,37.88
STU00950,CE303,5,37.08,9.94,3.2,23.29,44.12
STU00950,CE302,6,40.69,25.0,9.77,25.0,49.45
STU00951,CE305,1,41.45,25.0,12.55,25.0,33.73
STU00951,CE301,2,45.81,25.0,8.8,20.15,41.54
STU00951,CE302,3,30.67,25.0,7.21,22.92,31.14
STU00951,CE305,4,30.12,11.97,6.17,11.93,29.78
STU00951,CE302,5,46.18,16.07,3.81,20.23,49.97
STU00951,CE303,6,31.93,18.85,10.49,23.34,57.29
STU00952,EC304,1,50.0,25.0,15.0,25.0,63.48
STU00952,EC305,2,50.0,25.0,13.77,25.0,73.61
STU00952,EC305,3,50.0,25.0,13.78,25.0,66.32
STU00952,EC302,4,50.0,25.0,12.87,25.0,60.54
STU00952,EC305,5,50.0,22.38,15.0,25.0,91.17
STU00953,EE301,1,50.0,21.45,15.0,25.0,68.84
STU00953,EE305,2,50.0,25.0,10.61,25.0,80.56
STU00953,EE301,3,49.9,24.13,15.0,25.0,72.04
STU00953,EE302,4,50.0,25.0,15.0,25.0,77.58
STU00954,IT304,1,47.94,24.82,15.0,25.0,63.44
STU00954,IT305,2,49.74,15.9,15.0,25.0,61.19
STU00954,IT302,3,50.0,21.68,15.0,25.0,70.33
STU00954,IT301,4,50.0,23.65,9.46,22.11,53.35
STU00954,IT304,5,50.0,25.0,15.0,25.0,63.89
STU00955,IT304,1,32.42,25.0,11.06,22.54,43.15
STU00955,IT303,2,45.14,19.67,12.0,15.98,43.84
STU00955,IT302,3,46.63,15.03,15.0,20.17,29.25
STU00955,IT301,4,30.24,5.3,4.73,15.36,37.38
STU00955,IT301,5,39.41,16.02,15.0,19.44,47.14
STU00956,EC303,1,42.7,24.84,3.58,15.41,75.95
STU00956,EC305,2,50.0,25.0,15.0,24.52,50.2
STU00957,EC301,1,43.94,19.16,15.0,18.58,57.84
STU00957,EC302,2,39.3,14.83,14.79,25.0,40.46
STU00957,EC305,3,50.0,25.0,15.0,15.53,45.11
STU00958,CE301,1,45.53,17.92,12.65,23.42,39.22
STU00958,CE305,2,50.0,16.3,15.0,25.0,42.28
STU00959,EE304,1,50.0,25.0,15.0,17.9,67.9
STU00959,EE302,2,43.45,23.98,10.53,10.22,45.25
STU00959,EE305,3,35.56,25.0,12.22,15.9,42.27
STU00959,EE305,4,44.07,16.99,6.71,21.9,40.76
STU00960,EC302,1,49.84,25.0,15.0,23.75,66.31
STU00960,EC305,2,50.0,21.42,12.65,18.49,51.88
STU00960,EC302,3,50.0,25.0,10.88,19.6,62.19
STU00961,EC302,1,29.65,25.0,15.0,13.96,41.92
STU00961,EC302,2,39.13,25.0,12.99,25.0,21.03
STU00961,EC305,3,34.9,21.44,0.66,25.0,65.15
STU00961,EC304,4,46.31,22.18,13.09,20.83,35.98
STU00961,EC301,5,37.89,25.0,14.81,23.41,25.28
STU00962,CS302,1,50.0,25.0,7.57,25.0,52.64
STU00962,CS304,2,48.1,21.48,15.0,25.0,41.33
STU00962,CS302,3,50.0,21.64,10.01,24.13,49.73
STU00962,CS303,4,50.0,19.93,15.0,13.38,71.46
STU00962,CS301,5,44.67,21.0,8.68,25.0,41.26
STU00963,EE304,1,48.32,25.0,11.55,25.0,36.08
STU00963,EE304,2,30.93,25.0,15.0,25.0,72.88
STU00963,EE302,3,50.0,20.29,13.17,17.66,42.01
STU00963,EE301,4,50.0,6.42,15.0,25.0,54.9
STU00964,CS304,1,50.0,25.0,15.0,23.11,66.9
STU00964,CS304,2,50.0,25.0,15.0,25.0,56.55
STU00964,CS301,3,50.0,25.0,15.0,25.0,89.75
STU00964,CS302,4,50.0,25.0,15.0,25.0,64.53
STU00964,CS304,5,50.0,25.0,13.4,25.0,77.82
STU00965,CS301,1,27.87,12.64,2.29,18.88,18.76
STU00965,CS305,2,39.1,12.04,11.47,25.0,27.06
STU00965,CS304,3,18.61,7.88,15.0,18.03,16.63
STU00965,CS303,4,37.4,25.0,8.07,13.55,48.52
STU00966,EC305,1,34.92,18.35,8.71,24.35,64.95
STU00966,EC302,2,40.63,25.0,15.0,21.55,58.96
STU00967,ME302,1,45.28,17.03,12.52,25.0,35.23
STU00967,ME303,2,41.08,18.57,13.15,25.0,52.81
STU00967,ME303,3,36.87,23.59,15.0,17.43,15.98
STU00968,EC302,1,50.0,25.0,15.0,25.0,87.75
STU00968,EC305,2,50.0,17.07,13.84,25.0,95.97
STU00968,EC301,3,50.0,25.0,15.0,25.0,61.71
STU00968,EC301,4,50.0,11.07,15.0,25.0,64.13
STU00969,CE304,1,50.0,19.03,15.0,25.0,79.8
STU00969,CE303,2,50.0,9.75,15.0,20.43,26.22
STU00970,CE304,1,50.0,25.0,15.0,25.0,69.65
STU00970,CE304,2,50.0,21.64,12.03,25.0,68.09
STU00971,EC304,1,50.0,25.0,14.49,25.0,76.77
STU00971,EC303,2,50.0,25.0,14.45,25.0,56.97
STU00972,CS303,1,50.0,23.76,15.0,25.0,57.54
STU00972,CS304,2,50.0,25.0,15.0,25.0,54.78
STU00972,CS302,3,50.0,24.6,15.0,25.0,70.23
STU00972,CS305,4,50.0,25.0,15.0,25.0,74.73
STU00973,EC304,1,50.0,25.0,15.0,25.0,57.92
STU00973,EC301,2,37.0,15.08,6.88,25.0,31.31
STU00974,ME302,1,50.0,25.0,15.0,25.0,53.53
STU00974,ME305,2,50.0,25.0,15.0,25.0,72.07
STU00975,EE301,1,25.12,8.3,13.37,21.34,32.96
STU00975,EE304,2,46.36,10.14,6.69,10.28,61.34
STU00975,EE303,3,29.69,14.64,3.18,18.27,54.13
STU00975,EE304,4,50.0,21.24,8.39,15.34,61.65
STU00976,CE302,1,50.0,25.0,15.0,25.0,60.0
STU00976,CE303,2,50.0,25.0,15.0,23.47,73.7
STU00976,CE305,3,50.0,17.87,15.0,25.0,85.49
STU00977,ME301,1,44.12,19.38,12.64,23.68,79.87
STU00977,ME305,2,50.0,23.85,15.0,17.12,47.8
STU00977,ME303,3,50.0,6.57,12.79,22.78,27.78
STU00978,ME302,1,50.0,25.0,13.37,19.66,70.05
STU00978,ME301,2,50.0,22.9,13.44,25.0,58.27
STU00978,ME305,3,50.0,25.0,15.0,25.0,56.5
STU00978,ME301,4,50.0,25.0,15.0,25.0,47.96
STU00978,ME303,5,50.0,24.93,15.0,21.47,79.52
STU00979,ME301,1,47.07,25.0,10.11,21.75,58.11
STU00979,ME305,2,50.0,20.57,11.71,21.62,45.38
STU00979,ME302,3,39.54,25.0,7.97,24.39,41.78
STU00979,ME305,4,41.14,21.62,15.0,14.79,57.4
STU00979,ME302,5,46.22,25.0,15.0,18.8,72.56
STU00979,ME303,6,43.18,15.89,15.0,18.81,31.44
STU00980,CS305,1,44.5,23.53,15.0,25.0,72.24
STU00980,CS305,2,50.0,25.0,9.02,21.95,71.63
STU00980,CS304,3,50.0,20.28,15.0,20.72,57.54
STU00980,CS302,4,50.0,14.42,15.0,25.0,83.82
STU00981,CE302,1,50.0,20.32,15.0,14.99,75.12
STU00981,CE302,2,36.74,8.07,8.39,25.0,35.42
STU00981,CE305,3,34.19,25.0,14.87,25.0,41.4
STU00981,CE304,4,44.95,8.13,9.16,21.83,63.33
STU00981,CE304,5,-5.0,25.0,13.9,16.14,31.55
STU00982,EC302,1,37.91,17.73,15.0,25.0,59.95
STU00982,EC305,2,45.1,23.85,15.0,24.7,55.82
STU00983,EC304,1,50.0,22.29,11.74,25.0,47.13
STU00983,EC301,2,50.0,10.01,15.0,23.23,54.12
STU00984,CS305,1,50.0,25.0,15.0,25.0,71.37
STU00984,CS304,2,50.0,25.0,15.0,25.0,96.02
STU00984,CS305,3,50.0,25.0,15.0,25.0,74.88
STU00984,CS305,4,50.0,25.0,15.0,25.0,76.68
STU00984,CS305,5,50.0,25.0,15.0,25.0,63.07
STU00985,IT305,1,50.0,25.0,10.79,25.0,62.95
STU00985,IT302,2,50.0,25.0,15.0,25.0,81.12
STU00985,IT302,3,50.0,25.0,13.52,25.0,32.7
STU00985,IT302,4,47.77,25.0,15.0,25.0,73.68
STU00986,CS303,1,34.1,21.56,6.39,18.8,43.02
STU00986,CS301,2,40.36,25.0,13.92,22.87,18.65
STU00986,CS304,3,37.99,20.59,8.24,25.0,60.9
STU00986,CS303,4,50.0,25.0,15.0,22.7,46.32
STU00986,CS301,5,50.0,10.66,8.88,23.88,45.32
STU00986,CS304,6,50.0,24.96,4.76,25.0,31.41
STU00987,ME302,1,45.62,23.74,9.28,15.81,48.94
STU00987,ME302,2,46.33,19.07,15.0,21.63,54.39
STU00988,CS302,1,43.29,22.27,15.0,20.0,50.48
STU00988,CS304,2,38.87,5.48,12.22,16.74,49.86
STU00988,CS302,3,43.04,23.94,5.61,25.0,56.53
STU00988,CS302,4,38.21,21.76,12.26,25.0,34.47
STU00988,CS303,5,32.99,15.28,15.0,25.0,47.42
STU00988,CS304,6,23.72,16.22,12.08,21.48,30.35
STU00989,EC303,1,50.0,25.0,7.79,25.0,42.36
STU00989,EC304,2,34.87,25.0,15.0,17.58,63.1
STU00989,EC304,3,50.0,18.78,15.0,15.19,57.55
STU00989,EC302,4,50.0,25.0,15.0,21.75,66.71
STU00989,EC301,5,50.0,25.0,15.0,21.31,66.45
STU00990,CE301,1,50.0,25.0,15.0,25.0,66.4
STU00990,CE304,2,50.0,25.0,10.95,25.0,80.83
STU00990,CE304,3,50.0,21.54,15.0,20.74,58.11
STU00990,CE305,4,50.0,25.0,13.21,25.0,89.28
STU00991,IT305,1,50.0,25.0,15.0,21.4,46.93
STU00991,IT301,2,50.0,25.0,3.1,25.0,41.16
STU00991,IT301,3,50.0,25.0,10.46,25.0,47.2
STU00991,IT303,4,48.4,25.0,15.0,25.0,54.84
STU00992,IT305,1,50.0,20.99,15.0,25.0,56.2
STU00992,IT301,2,50.0,24.66,15.0,25.0,84.34
STU00992,IT302,3,50.0,21.96,15.0,25.0,150.0
STU00992,IT301,4,50.0,25.0,15.0,24.77,62.11
STU00993,EC302,1,45.08,25.0,15.0,25.0,50.92
STU00993,EC301,2,50.0,24.99,14.08,25.0,63.23
STU00993,EC304,3,50.0,24.79,12.49,25.0,66.86
STU00993,EC305,4,50.0,25.0,15.0,25.0,61.83
STU00993,EC303,5,50.0,16.55,15.0,20.4,45.23
STU00993,EC303,6,50.0,23.0,8.47,25.0,71.08
STU00994,ME305,1,50.0,20.48,2.16,19.67,63.81
STU00994,ME304,2,50.0,25.0,0.88,21.77,49.76
STU00995,EC305,1,50.0,25.0,15.0,25.0,62.79
STU00995,EC305,2,50.0,25.0,15.0,23.12,65.69
STU00995,EC302,3,50.0,22.57,15.0,20.8,70.57
STU00995,EC303,4,50.0,25.0,15.0,25.0,86.17
STU00995,EC303,5,50.0,25.0,15.0,25.0,70.39
STU00996,ME302,1,50.0,21.36,15.0,25.0,58.76
STU00996,ME305,2,50.0,24.87,12.43,22.54,61.73
STU00996,ME303,3,50.0,25.0,11.1,25.0,49.08
STU00997,CE301,1,12.8,4.61,15.0,6.97,20.02
STU00997,CE303,2,11.62,25.0,10.85,14.01,53.87
STU00997,CE302,3,31.98,7.38,6.99,8.42,46.67
STU00998,ME305,1,50.0,25.0,15.0,22.87,71.64
STU00998,ME304,2,50.0,25.0,15.0,25.0,72.88
STU00998,ME304,3,50.0,18.82,15.0,22.74,50.17
STU00998,ME302,4,50.0,25.0,6.54,25.0,79.38
STU00998,ME301,5,50.0,25.0,13.09,22.23,38.7
STU00999,CE303,1,50.0,25.0,9.39,25.0,61.95
STU00999,CE301,2,50.0,25.0,15.0,14.37,70.14
STU01000,ME302,1,50.0,25.0,15.0,25.0,73.37
STU01000,ME301,2,50.0,25.0,15.0,25.0,76.23
STU01000,ME304,3,50.0,25.0,15.0,25.0,53.15
STU01000,ME305,4,50.0,22.82,15.0,24.53,76.79
STU01000,ME304,5,50.0,25.0,12.08,25.0,82.38
STU01001,EE305,1,50.0,24.84,15.0,25.0,84.98
STU01001,EE303,2,50.0,24.62,13.76,24.53,53.65
STU01001,EE305,3,49.44,18.35,15.0,25.0,66.93
STU01001,EE305,4,42.96,25.0,15.0,25.0,56.61
STU01001,EE302,5,47.03,25.0,15.0,25.0,76.6
STU01001,EE304,6,50.0,21.5,10.91,25.0,78.46
STU01002,CS303,1,50.0,25.0,15.0,25.0,52.51
STU01002,CS304,2,44.36,25.0,15.0,25.0,76.86
STU01002,CS301,3,50.0,22.52,10.98,25.0,59.43
STU01002,CS303,4,50.0,25.0,13.96,25.0,55.21
STU01003,ME305,1,50.0,25.0,15.0,25.0,82.44
STU01003,ME302,2,50.0,25.0,15.0,25.0,81.86
STU01003,ME304,3,50.0,20.52,14.54,25.0,44.3
STU01004,CS305,1,50.0,25.0,12.23,18.41,33.26
STU01004,CS304,2,42.67,18.53,11.47,25.0,58.17
STU01005,ME305,1,50.0,23.31,15.0,25.0,48.3
STU01005,ME303,2,47.28,25.0,15.0,25.0,59.25
STU01005,ME302,3,50.0,25.0,15.0,25.0,59.73
STU01005,ME305,4,50.0,25.0,15.0,25.0,67.28
STU01005,ME301,5,50.0,22.76,15.0,25.0,82.32
STU01006,ME304,1,49.6,17.28,10.39,18.49,57.55
STU01006,ME304,2,43.88,25.0,15.0,25.0,63.56
STU01007,EC304,1,50.0,25.0,14.03,25.0,58.33
STU01007,EC303,2,50.0,14.5,11.17,25.0,63.49
STU01007,EC301,3,50.0,25.0,15.0,23.84,64.34
STU01007,EC302,4,50.0,25.0,15.0,17.45,61.49
STU01007,EC304,5,50.0,25.0,8.73,23.51,91.2
STU01008,IT302,1,50.0,25.0,15.0,25.0,73.92
STU01008,IT304,2,50.0,25.0,15.0,21.16,39.19
STU01008,IT303,3,50.0,25.0,9.68,25.0,76.89
STU01008,IT305,4,50.0,25.0,7.48,21.98,70.65
STU01008,IT303,5,47.05,25.0,10.75,24.56,77.19
STU01008,IT305,6,50.0,25.0,15.0,25.0,70.64
STU01009,IT304,1,50.0,25.0,15.0,25.0,69.86
STU01009,IT301,2,50.0,25.0,14.36,25.0,150.0
STU01009,IT301,3,50.0,25.0,15.0,24.58,70.57
STU01009,IT302,4,50.0,25.0,15.0,25.0,53.27
STU01009,IT304,5,50.0,25.0,13.83,25.0,33.0
STU01009,IT302,6,43.85,25.0,9.77,25.0,63.44
STU01010,CS304,1,50.0,25.0,15.0,25.0,80.11
STU01010,CS301,2,50.0,19.73,15.0,25.0,60.02
STU01011,EE303,1,50.0,25.0,15.0,25.0,81.08
