student_id,course_id,semester,login_count,content_views,assignment_submission_rate,average_session_minutes
STU00484,CE304,2,33,101,49.35,25.46
STU00484,CE301,3,22,54,63.07,10.67
STU00484,CE305,4,13,120,40.12,28.98
STU00484,CE303,5,38,103,46.88,41.38
STU00484,CE304,6,38,66,46.38,2.4
STU00485,EE304,1,22,50,58.64,11.88
STU00485,EE304,2,21,113,62.87,36.13
STU00485,EE301,3,32,65,55.03,29.25
STU00485,EE304,4,37,48,43.13,31.68
STU00485,EE302,5,33,67,48.7,11.48
STU00486,EC305,1,48,79,57.3,38.36
STU00486,EC302,2,54,120,72.23,21.22
STU00486,EC301,3,21,123,54.68,11.4
STU00487,ME304,1,42,176,100.0,46.95
STU00487,ME304,2,68,139,66.77,40.25
STU00487,ME301,3,40,116,77.31,12.56
STU00488,EC303,1,56,133,86.22,36.48
STU00488,EC303,2,43,186,67.2,39.63
STU00489,EE305,1,19,68,11.15,18.72
STU00489,EE303,2,31,23,12.95,17.56
STU00489,EE301,3,2,59,11.28,7.21
STU00489,EE302,4,13,79,24.36,11.1
STU00490,EE304,1,13,29,54.87,29.91
STU00490,EE302,2,37,76,28.55,10.85
STU00490,EE303,3,10,63,45.44,11.74
STU00490,EE301,4,41,102,66.76,28.9
STU00490,EE305,5,22,75,43.17,22.61
STU00490,EE301,6,33,64,64.82,10.78
STU00491,EE302,1,27,42,36.28,33.66
STU00491,EE305,2,43,43,55.84,23.56
STU00492,CE302,1,41,31,64.93,36.61
STU00492,CE304,2,32,70,52.31,15.05
STU00492,CE305,3,39,79,31.06,17.03
STU00493,IT301,1,35,26,37.18,12.15
STU00493,IT303,2,25,118,65.86,7.66
STU00493,IT304,3,34,90,18.49,5.89
STU00493,IT302,4,28,27,33.36,13.3
STU00493,IT305,5,14,57,23.79,14.87
STU00494,CS301,1,5,60,42.12,8.9
STU00494,CS302,2,14,35,38.19,12.08
STU00494,CS302,3,2,34,39.75,2.0
STU00494,CS302,4,29,42,38.51,24.16
STU00494,CS305,5,18,75,33.21,14.79
STU00494,CS304,6,38,36,17.99,11.62
STU00495,ME303,1,0,71,11.11,3.94
STU00495,ME305,2,9,15,66.76,24.34
STU00495,ME303,3,9,35,52.46,12.46
STU00495,ME304,4,24,59,26.13,2.0
STU00496,IT304,1,31,135,63.05,23.95
STU00496,IT304,2,61,153,66.95,39.22
STU00497,CS303,1,34,46,60.32,29.07
STU00497,CS301,2,31,80,45.96,20.71
STU00498,CE305,1,31,50,66.76,2.0
STU00498,CE301,2,16,71,39.54,5.76
STU00499,EE303,1,56,78,76.27,54.71
STU00499,EE304,2,36,72,74.11,16.59
STU00500,ME301,1,52,118,95.43,30.56
STU00500,ME303,2,49,100,83.89,36.32
STU00500,ME303,3,72,108,80.05,37.34
STU00500,ME305,4,52,160,99.4,41.69
STU00501,CS302,1,0,24,0.0,16.16
STU00501,CS305,2,15,50,0.0,2.0
STU00501,CS304,3,16,11,9.12,13.54
STU00502,CE303,1,46,67,58.28,15.41
STU00502,CE301,2,25,81,50.92,8.79
STU00502,CE304,3,28,94,53.22,19.45
STU00502,CE305,4,24,82,65.04,19.6
STU00503,CS305,1,28,116,77.29,36.26
STU00503,CS302,2,78,144,75.74,28.94
STU00503,CS305,3,55,180,81.82,41.06
STU00503,CS305,4,44,134,73.35,22.19
STU00503,CS301,5,26,143,70.23,24.63
STU00503,CS301,6,31,74,78.12,29.79
STU00504,CS301,1,55,80,65.11,18.03
STU00504,CS304,2,55,75,62.64,30.04
STU00504,CS303,3,38,92,61.37,5.92
STU00505,EE301,1,30,80,52.08,9.07
STU00505,EE304,2,25,17,49.6,16.16
STU00505,EE301,3,23,0,37.6,26.4
STU00506,EE303,1,36,94,48.09,15.92
STU00506,EE301,2,15,112,46.12,19.76
STU00506,EE304,3,28,41,68.04,27.88
STU00506,EE305,4,32,141,64.95,43.64
STU00506,EE302,5,53,80,47.18,19.79
STU00506,EE301,6,46,101,68.82,24.07
STU00507,EC302,1,35,64,52.19,12.95
STU00507,EC302,2,47,67,84.38,22.1
STU00507,EC304,3,48,83,75.91,40.23
STU00507,EC303,4,53,189,82.57,16.61
STU00507,EC302,5,48,82,58.87,31.39
STU00508,IT305,1,24,65,32.7,23.7
STU00508,IT301,2,36,104,46.9,6.69
STU00508,IT301,3,29,76,24.3,16.65
STU00508,IT301,4,22,115,43.11,20.71
STU00508,IT301,5,44,75,34.83,2.96
STU00509,EE305,1,34,70,48.2,2.0
STU00509,EE303,2,34,136,47.99,16.4
STU00509,EE305,3,48,39,66.83,24.22
STU00509,EE302,4,38,85,55.64,27.44
STU00509,EE305,5,35,68,50.4,20.54
STU00510,IT303,1,33,112,57.11,24.21
STU00510,IT305,2,29,65,77.33,25.49
STU00510,IT301,3,43,97,56.17,26.66
STU00510,IT304,4,61,108,33.54,19.71
STU00510,IT301,5,22,109,34.51,26.73
STU00510,IT302,6,26,117,70.38,7.99
STU00511,CS301,1,70,136,73.98,17.11
STU00511,CS302,2,47,96,73.19,33.58
STU00512,EC305,1,7,93,71.28,19.03
STU00512,EC301,2,44,89,83.47,31.16
STU00512,EC303,3,48,99,84.35,48.15
STU00512,EC304,4,57,66,49.47,21.86
STU00512,EC301,5,34,74,71.24,27.09
STU00512,EC303,6,42,20,74.69,33.35
STU00513,EE305,1,42,122,77.76,2.0
STU00513,EE305,2,38,139,87.84,35.56
STU00513,EE304,3,35,116,71.75,43.76
STU00513,EE305,4,30,106,79.23,41.91
STU00513,EE305,5,38,128,44.46,21.04
STU00513,EE303,6,49,110,64.27,9.85
STU00514,EE303,1,21,16,64.46,6.18
STU00514,EE303,2,5,89,26.52,16.89
STU00515,CE301,1,38,103,86.61,44.18
STU00515,CE302,2,53,148,83.35,49.31
STU00515,CE301,3,51,108,72.78,32.22
STU00515,CE304,4,39,33,71.01,39.06
STU00516,IT305,1,31,75,57.95,34.88
STU00516,IT303,2,33,108,72.23,19.1
STU00516,IT304,3,53,133,82.16,32.17
STU00516,IT305,4,31,123,52.85,21.75
STU00516,IT302,5,35,74,77.0,27.58
STU00516,IT301,6,44,96,59.51,42.04
STU00517,ME304,1,64,169,97.01,48.42
STU00517,ME303,2,46,123,100.0,32.42
STU00518,CS303,1,30,85,48.97,26.89
STU00518,CS301,2,2,6,47.11,20.68
STU00518,CS301,3,18,84,55.43,12.54
STU00518,CS305,4,45,40,26.7,14.43
STU00518,CS301,5,30,91,27.88,34.19
STU00519,IT304,1,0,10,11.17,14.52
STU00519,IT302,2,0,16,0.0,6.87
STU00520,CE305,1,51,21,30.57,15.54
STU00520,CE301,2,11,67,7.79,2.36
STU00520,CE301,3,0,0,13.89,2.0
STU00520,CE303,4,0,0,11.2,4.36
STU00520,CE303,5,5,0,14.23,6.26
STU00521,ME302,1,37,103,51.75,10.65
STU00521,ME301,2,47,69,50.09,21.42
STU00522,EC304,1,0,47,37.47,13.48
STU00522,EC301,2,0,17,46.43,17.16
STU00522,EC301,3,24,98,59.67,14.45
STU00523,ME302,1,55,109,59.51,22.8
STU00523,ME302,2,51,63,70.71,25.17
STU00524,CS303,1,15,72,25.26,15.49
STU00524,CS305,2,16,79,34.74,2.0
STU00525,CS302,1,8,53,16.13,3.88
STU00525,CS304,2,5,36,15.4,30.84
STU00525,CS301,3,16,60,23.45,5.46
STU00525,CS303,4,20,0,13.46,11.68
STU00526,ME303,1,47,111,83.81,18.38
STU00526,ME304,2,41,80,70.71,36.12
STU00526,ME303,3,35,148,83.4,25.22
STU00526,ME302,4,57,121,85.39,34.24
STU00526,ME303,5,49,162,76.17,13.12
STU00527,EE303,1,34,76,62.33,22.52
STU00527,EE305,2,39,86,65.03,24.74
STU00528,IT301,1,0,0,11.9,2.0
STU00528,IT302,2,0,45,34.2,8.98
STU00528,IT303,3,0,0,3.44,2.0
STU00528,IT301,4,0,19,12.29,8.45
STU00529,CE301,1,38,50,15.3,3.73
STU00529,CE304,2,10,8,1.86,9.8
STU00529,CE301,3,12,0,0.0,12.22
STU00530,ME301,1,32,66,50.94,17.16
STU00530,ME303,2,39,92,70.8,24.41
STU00530,ME303,3,46,115,40.32,14.42
STU00530,ME301,4,35,75,65.63,27.85
STU00530,ME305,5,52,87,66.66,14.46
STU00531,EC301,1,40,40,13.4,21.73
STU00531,EC304,2,18,18,14.25,5.6
STU00531,EC301,3,40,54,13.54,12.77
STU00531,EC302,4,13,112,26.89,17.74
STU00531,EC302,5,20,45,22.37,12.72
STU00532,ME301,1,35,99,74.82,18.03
STU00532,ME301,2,21,78,73.37,20.8
STU00532,ME301,3,56,77,61.09,14.68
STU00532,ME303,4,52,109,49.43,9.3
STU00532,ME301,5,34,97,44.7,20.98
STU00532,ME305,6,42,35,61.92,28.62
STU00533,IT301,1,30,47,60.64,3.06
STU00533,IT305,2,11,97,32.0,5.99
STU00533,IT303,3,33,10,42.55,14.27
STU00533,IT304,4,21,99,56.2,13.56
STU00533,IT302,5,47,91,42.27,20.59
STU00534,ME302,1,40,44,23.36,25.56
STU00534,ME301,2,11,49,33.03,24.8
STU00534,ME303,3,19,36,30.65,14.02
STU00534,ME302,4,33,7,8.99,15.77
STU00534,ME303,5,0,26,21.37,17.5
STU00535,EC305,1,10,102,46.35,14.25
STU00535,EC303,2,34,70,78.37,32.66
STU00536,ME305,1,42,93,51.15,8.67
STU00536,ME301,2,23,58,22.97,27.0
STU00536,ME305,3,44,88,61.61,19.88
STU00536,ME303,4,51,40,36.31,9.43
STU00537,ME304,1,34,96,39.06,15.84
STU00537,ME304,2,33,89,36.24,2.0
STU00537,ME304,3,21,35,53.28,19.91
STU00537,ME303,4,26,97,46.72,32.1
STU00537,ME305,5,24,70,44.44,31.61
STU00538,CE301,1,29,61,42.31,6.8
STU00538,CE303,2,44,87,57.44,7.19
STU00538,CE301,3,22,44,46.58,6.36
STU00538,CE302,4,16,15,46.84,26.04
STU00538,CE303,5,46,63,39.65,13.1
STU00539,EE302,1,19,39,14.37,13.24
STU00539,EE302,2,0,0,25.05,21.54
STU00539,EE305,3,6,41,23.99,6.75
STU00539,EE302,4,2,24,10.5,8.87
STU00539,EE301,5,11,12,10.05,17.81
STU00540,EC304,1,33,135,49.63,39.69
STU00540,EC301,2,53,87,57.33,38.82
STU00540,EC301,3,34,140,53.97,29.75
STU00540,EC303,4,36,97,73.13,34.24
STU00540,EC303,5,24,101,73.16,10.2
STU00540,EC305,6,42,138,56.65,30.57
STU00541,CS301,1,31,49,2.23,36.74
STU00541,CS305,2,6,34,53.43,13.87
STU00541,CS301,3,21,93,41.92,3.78
STU00541,CS302,4,18,27,44.55,13.11
STU00542,CE305,1,16,59,37.15,8.74
STU00542,CE304,2,9,22,61.39,8.99
STU00542,CE304,3,22,22,60.08,6.19
STU00542,CE302,4,27,59,26.38,39.49
STU00543,CS305,1,36,170,77.28,47.24
STU00543,CS303,2,20,82,71.28,21.21
STU00543,CS303,3,73,99,76.84,27.7
STU00543,CS303,4,54,128,66.06,42.75
STU00544,CE303,1,49,52,54.41,15.47
STU00544,CE303,2,24,87,67.07,28.97
STU00544,CE305,3,19,101,52.83,26.35
STU00545,CS305,1,52,84,46.78,31.59
STU00545,CS303,2,34,145,50.4,18.62
STU00546,ME304,1,15,39,10.8,8.79
STU00546,ME302,2,11,8,30.72,23.21
STU00546,ME301,3,27,59,22.92,2.0
STU00547,ME305,1,4,9,26.68,3.93
STU00547,ME305,2,14,88,31.33,22.56
STU00547,ME305,3,18,2,7.84,2.0
STU00548,IT304,1,37,72,67.48,29.12
STU00548,IT303,2,27,73,49.84,25.21
STU00548,IT302,3,16,78,58.79,27.71
STU00548,IT302,4,26,106,77.82,30.77
STU00548,IT302,5,32,89,66.6,27.45
STU00548,IT302,6,48,85,52.95,20.58
STU00549,ME301,1,28,37,25.4,39.25
STU00549,ME304,2,7,102,24.24,14.4
STU00549,ME303,3,27,82,46.59,13.67
STU00549,ME303,4,19,44,21.47,2.0
STU00550,CE304,1,15,116,34.86,28.69
STU00550,CE304,2,13,46,53.71,2.0
STU00550,CE302,3,22,61,29.89,2.0
STU00550,CE305,4,22,35,39.07,31.53
STU00551,EC305,1,50,170,82.08,35.0
STU00551,EC305,2,71,120,99.48,47.05
STU00551,EC303,3,29,201,98.11,37.49
STU00551,EC303,4,41,174,85.35,46.45
STU00551,EC301,5,72,183,62.98,38.78
STU00552,ME305,1,8,0,16.16,2.0
STU00552,ME305,2,24,0,0.0,2.0
STU00552,ME302,3,6,0,0.0,14.04
STU00552,ME304,4,0,0,3.74,2.0
STU00552,ME302,5,6,0,22.07,2.0
STU00553,IT303,1,46,39,42.41,32.93
STU00553,IT301,2,8,56,64.02,19.7
STU00553,IT301,3,15,102,60.6,22.01
STU00553,IT301,4,20,37,47.32,15.81
STU00553,IT301,5,19,55,42.87,33.54
STU00554,CS305,1,11,44,43.63,2.0
STU00554,CS304,2,26,45,28.55,12.98
STU00554,CS302,3,21,29,38.72,9.43
STU00554,CS305,4,36,106,22.34,12.85
STU00554,CS303,5,25,88,25.79,18.94
STU00554,CS303,6,17,63,47.04,40.27
STU00555,CS305,1,12,64,61.29,35.93
STU00555,CS301,2,26,84,54.46,28.34
STU00555,CS303,3,56,81,66.82,20.73
STU00555,CS304,4,50,117,55.74,17.74
STU00555,CS304,5,26,57,77.23,27.56
STU00555,CS304,6,18,96,77.08,37.32
STU00556,EC305,1,36,80,36.67,12.9
STU00556,EC302,2,50,91,39.81,10.64
STU00556,EC305,3,32,61,68.96,20.95
STU00557,IT304,1,26,102,75.99,26.5
STU00557,IT304,2,16,128,47.25,45.91
STU00557,IT305,3,63,160,63.71,38.93
STU00557,IT301,4,39,90,71.2,25.69
STU00557,IT303,5,46,140,57.69,34.05
STU00558,EC301,1,53,80,96.12,34.64
STU00558,EC303,2,32,90,68.05,18.46
STU00558,EC304,3,64,92,72.71,33.99
STU00558,EC302,4,34,141,70.09,24.35
STU00559,EC302,1,16,21,31.95,16.47
STU00559,EC305,2,7,38,30.85,24.6
STU00560,EC305,1,35,92,78.57,27.82
STU00560,EC301,2,51,120,48.44,36.2
STU00560,EC303,3,36,116,67.7,45.7
STU00560,EC301,4,36,75,56.38,30.17
STU00560,EC303,5,36,114,77.31,38.57
STU00560,EC304,6,41,105,71.98,25.1
STU00561,EC303,1,47,31,36.56,25.21
STU00561,EC305,2,23,0,45.39,21.39
STU00561,EC302,3,34,69,36.49,17.56
STU00562,CE301,1,57,154,88.0,31.88
STU00562,CE305,2,70,124,88.97,37.16
STU00562,CE301,3,57,166,88.2,32.7
STU00563,CE305,1,48,136,91.38,25.54
STU00563,CE301,2,62,114,100.0,44.44
STU00563,CE301,3,45,139,98.21,29.16
STU00563,CE302,4,38,119,96.59,33.38
STU00563,CE305,5,37,119,79.2,33.36
STU00563,CE304,6,46,83,71.92,41.97
STU00564,EE303,1,32,74,43.02,32.17
STU00564,EE301,2,22,85,56.65,9.71
STU00564,EE304,3,13,69,62.99,20.34
STU00564,EE303,4,19,120,38.05,29.0
STU00564,EE302,5,20,103,29.87,25.31
STU00565,ME303,1,31,41,21.37,22.63
STU00565,ME302,2,21,37,18.35,2.0
STU00566,IT302,1,65,118,91.41,15.56
STU00566,IT303,2,39,150,98.67,43.32
STU00566,IT305,3,66,90,88.58,35.36
STU00566,IT303,4,60,120,79.29,11.01
STU00567,IT301,1,42,99,59.8,22.99
STU00567,IT302,2,15,55,21.16,20.96
STU00567,IT301,3,17,37,36.04,2.0
STU00567,IT302,4,18,60,47.91,17.68
STU00567,IT302,5,8,79,32.6,20.92
STU00568,EE304,1,38,59,79.93,17.97
STU00568,EE304,2,41,97,38.34,37.69
STU00568,EE304,3,25,123,46.08,44.46
STU00568,EE302,4,22,82,46.05,30.88
STU00569,EC305,1,43,69,33.97,32.43
STU00569,EC301,2,29,126,56.27,12.84
STU00570,EE304,1,30,20,30.84,20.55
STU00570,EE302,2,52,66,35.82,5.37
STU00571,IT303,1,0,47,9.21,2.0
STU00571,IT305,2,0,17,3.01,2.0
STU00571,IT303,3,24,9,6.72,8.49
STU00571,IT305,4,24,0,2.51,11.33
STU00571,IT303,5,0,0,17.84,2.0
STU00572,IT304,1,5,62,56.33,23.29
STU00572,IT304,2,30,140,50.06,10.41
STU00572,IT305,3,21,98,27.6,25.29
STU00572,IT303,4,22,42,57.35,23.65
STU00573,EC301,1,7,0,32.65,2.39
STU00573,EC304,2,8,0,12.62,2.0
STU00573,EC303,3,0,27,14.02,14.69
STU00574,IT301,1,10,74,41.44,23.81
STU00574,IT304,2,27,49,34.76,9.25
STU00574,IT301,3,34,68,31.17,23.68
STU00574,IT304,4,30,70,69.47,2.0
STU00574,IT304,5,24,18,37.29,14.12
STU00575,CS304,1,42,111,35.71,37.78
STU00575,CS301,2,34,82,45.27,40.77
STU00575,CS303,3,40,137,55.85,11.99
STU00575,CS304,4,46,31,38.08,20.87
STU00575,CS305,5,43,46,54.6,43.89
STU00575,CS303,6,51,80,40.7,7.54
STU00576,CS304,1,64,105,100.0,42.11
STU00576,CS304,2,57,162,92.27,31.71
STU00576,CS303,3,48,167,99.89,29.33
STU00576,CS303,4,80,165,54.69,34.56
STU00576,CS302,5,66,165,100.0,52.29
STU00577,IT303,1,26,80,29.82,20.8
STU00577,IT304,2,17,55,71.19,21.96
STU00578,EE302,1,17,122,22.44,25.8
STU00578,EE301,2,25,44,42.19,18.84
STU00578,EE302,3,17,60,55.36,17.47
STU00578,EE301,4,39,47,18.38,42.97
STU00578,EE301,5,8,117,28.64,13.01
STU00578,EE303,6,18,90,33.29,31.25
STU00579,EE305,1,37,85,38.86,20.93
STU00579,EE303,2,25,78,28.85,10.22
STU00580,CE305,1,65,77,61.48,33.52
STU00580,CE302,2,40,81,63.43,29.85
STU00580,CE302,3,37,127,62.73,42.35
STU00581,EE304,1,0,33,56.43,28.54
STU00581,EE305,2,29,68,23.9,16.97
STU00581,EE301,3,30,76,25.04,15.59
STU00581,EE301,4,25,29,33.56,6.67
STU00582,IT304,1,0,40,18.74,9.51
STU00582,IT301,2,20,27,24.65,7.92
STU00582,IT303,3,8,5,0.0,2.0
STU00582,IT301,4,0,36,21.39,12.96
STU00582,IT302,5,14,0,32.36,2.0
STU00582,IT303,6,9,0,10.94,7.5
STU00583,EC304,1,40,106,100.0,28.94
STU00583,EC303,2,26,146,65.02,23.18
STU00583,EC301,3,32,161,80.41,36.75
STU00583,EC305,4,64,174,78.09,42.29
STU00583,EC301,5,48,163,72.64,20.03
STU00584,EE305,1,49,121,62.98,24.83
STU00584,EE301,2,61,111,73.44,10.42
STU00584,EE302,3,66,130,92.08,40.42
STU00584,EE303,4,17,107,67.45,33.68
STU00584,EE305,5,27,140,100.0,41.1
STU00584,EE303,6,61,155,88.52,35.42
STU00585,CE302,1,38,146,80.66,31.5
STU00585,CE303,2,51,127,76.09,40.25
STU00585,CE304,3,48,176,73.54,27.4
STU00585,CE304,4,74,99,70.75,22.28
STU00585,CE302,5,54,85,52.44,21.24
STU00586,ME303,1,44,13,65.36,34.78
STU00586,ME303,2,29,89,50.95,14.36
STU00586,ME304,3,46,68,43.56,21.6
STU00586,ME304,4,48,92,66.46,34.95
STU00586,ME303,5,43,21,52.48,32.14
STU00586,ME304,6,31,78,57.8,29.59
STU00587,CE301,1,42,115,55.84,12.06
STU00587,CE302,2,39,84,40.32,25.6
STU00587,CE303,3,35,120,33.75,23.1
STU00587,CE305,4,41,98,18.63,19.51
STU00587,CE303,5,49,47,32.09,19.74
STU00587,CE302,6,32,59,32.99,7.24
STU00588,ME305,1,20,140,75.96,22.0
STU00588,ME302,2,47,107,53.02,12.78
STU00589,EC302,1,34,122,45.75,19.9
STU00589,EC302,2,38,96,56.67,23.51
STU00589,EC305,3,41,47,58.9,12.08
STU00589,EC305,4,30,112,57.23,31.2
STU00589,EC301,5,33,91,57.26,27.39
STU00589,EC303,6,25,102,45.81,19.1
STU00590,ME303,1,42,110,63.07,32.52
STU00590,ME301,2,52,72,69.4,34.89
STU00590,ME305,3,51,44,74.33,25.61
STU00590,ME301,4,45,142,59.69,43.48
STU00591,EC305,1,22,56,20.97,12.23
STU00591,EC305,2,0,55,25.59,22.32
STU00591,EC303,3,9,28,29.73,5.37
STU00592,EE304,1,23,157,60.09,8.58
STU00592,EE305,2,25,40,36.2,16.8
STU00592,EE301,3,22,16,46.58,16.02
STU00592,EE301,4,30,21,57.92,19.15
STU00593,EC301,1,3,126,37.48,11.89
STU00593,EC305,2,48,39,64.76,12.02
STU00593,EC302,3,16,45,53.04,32.53
STU00594,EE301,1,52,89,55.06,23.46
STU00594,EE304,2,25,34,38.05,7.15
STU00594,EE302,3,2,66,63.82,18.94
STU00594,EE302,4,51,101,54.78,26.56
STU00594,EE304,5,41,33,65.89,16.72
STU00595,CS301,1,24,10,9.41,12.44
STU00595,CS303,2,13,60,36.89,2.0
STU00595,CS305,3,10,41,31.7,10.03
STU00595,CS305,4,14,66,20.27,4.34
STU00596,CS302,1,51,111,78.12,55.09
STU00596,CS303,2,42,24,73.14,20.51
STU00596,CS305,3,43,77,62.78,31.32
STU00596,CS305,4,45,43,72.59,20.92
STU00596,CS304,5,28,86,50.3,23.79
STU00596,CS302,6,40,101,47.48,14.72
STU00597,EC302,1,26,104,51.68,28.5
STU00597,EC301,2,42,112,71.2,45.65
STU00597,EC304,3,22,88,78.59,30.01
STU00598,CS304,1,66,106,60.49,31.47
STU00598,CS301,2,33,104,70.95,30.08
STU00598,CS302,3,39,74,67.2,48.19
STU00599,CE305,1,45,101,73.55,20.72
STU00599,CE303,2,48,148,70.64,18.49
STU00600,ME305,1,24,110,74.89,29.07
STU00600,ME305,2,38,157,67.1,33.71
STU00601,CE303,1,42,81,74.24,30.26
STU00601,CE303,2,19,67,39.7,8.14
STU00602,EC303,1,8,92,33.61,9.76
STU00602,EC304,2,21,58,23.18,30.83
STU00602,EC303,3,14,31,13.1,2.0
STU00603,IT305,1,48,52,46.7,13.22
STU00603,IT301,2,35,138,40.65,24.4
STU00603,IT301,3,21,73,35.74,14.52
STU00603,IT303,4,27,52,39.72,28.89
STU00604,IT305,1,31,61,52.54,17.39
STU00604,IT302,2,31,103,42.24,30.08
STU00604,IT303,3,41,86,70.15,23.88
STU00604,IT305,4,40,128,65.68,28.02
STU00605,CE302,1,38,79,26.58,16.9
STU00605,CE302,2,22,97,38.49,4.28
STU00605,CE301,3,8,75,49.36,20.02
STU00606,CS302,1,2,32,26.04,34.85
STU00606,CS301,2,31,45,47.28,8.97
STU00606,CS301,3,18,97,41.63,6.45
STU00607,EC305,1,21,0,38.23,26.35
STU00607,EC304,2,22,94,40.66,7.54
STU00607,EC303,3,22,86,31.51,2.0
STU00608,EE301,1,12,63,48.95,31.64
STU00608,EE305,2,13,45,32.36,24.52
STU00608,EE304,3,11,68,36.73,4.3
STU00608,EE304,4,16,94,36.69,21.3
STU00608,EE303,5,15,9,30.31,27.49
STU00608,EE305,6,20,76,48.62,22.59
STU00609,CS302,1,10,6,26.17,2.0
STU00609,CS303,2,37,0,34.87,4.3
STU00609,CS304,3,12,55,21.24,24.11
STU00609,CS304,4,18,50,20.2,11.04
STU00609,CS301,5,9,0,5.19,10.77
STU00609,CS303,6,30,23,30.81,2.0
STU00610,IT303,1,31,35,32.53,17.23
STU00610,IT303,2,33,64,41.8,6.44
STU00611,CS305,1,36,40,22.95,18.69
STU00611,CS304,2,18,42,17.23,10.12
STU00611,CS302,3,3,95,34.96,3.63
STU00612,CS304,1,0,0,19.53,6.94
STU00612,CS305,2,12,5,8.77,3.52
STU00612,CS301,3,0,0,0.0,12.42
STU00613,ME301,1,34,26,56.08,25.33
STU00613,ME303,2,46,90,54.82,13.04
STU00613,ME305,3,29,100,46.49,28.48
STU00613,ME301,4,30,101,47.28,11.64
STU00614,CS304,1,49,84,59.07,22.3
STU00614,CS303,2,19,47,62.8,36.92
STU00614,CS301,3,24,78,48.73,9.7
STU00614,CS304,4,35,48,61.69,24.54
STU00614,CS304,5,6,52,49.05,2.0
STU00615,CS305,1,36,57,41.99,25.01
STU00615,CS301,2,25,66,50.49,22.8
STU00615,CS301,3,12,95,58.57,22.68
STU00615,CS302,4,45,21,31.03,12.43
STU00615,CS301,5,6,1,47.24,24.31
STU00616,ME301,1,19,32,37.83,24.35
STU00616,ME301,2,16,94,53.72,26.43
STU00617,ME305,1,20,99,37.58,13.84
STU00617,ME302,2,18,92,31.63,7.91
STU00618,EC303,1,24,22,18.31,13.21
STU00618,EC305,2,13,34,5.91,2.0
STU00618,EC305,3,3,13,21.68,4.14
STU00618,EC304,4,0,10,8.3,9.03
STU00619,IT301,1,40,145,100.0,9.23
STU00619,IT305,2,27,123,65.32,23.22
STU00620,EE301,1,25,34,20.59,7.99
STU00620,EE304,2,30,67,36.7,13.18
STU00620,EE303,3,30,16,39.67,19.24
STU00620,EE305,4,10,11,40.54,3.52
STU00621,CS301,1,4,0,53.54,2.0
STU00621,CS303,2,23,89,26.22,6.83
STU00621,CS301,3,39,64,44.07,3.2
STU00622,EC305,1,55,126,80.3,29.34
STU00622,EC305,2,32,104,81.05,17.13
STU00622,EC301,3,54,99,77.41,38.68
STU00622,EC301,4,54,109,71.69,32.68
STU00622,EC301,5,47,82,79.28,37.97
STU00623,CS305,1,55,79,82.95,36.21
STU00623,CS302,2,43,197,78.82,31.18
STU00623,CS302,3,25,96,77.67,25.26
STU00623,CS304,4,26,106,92.71,15.12
STU00624,IT303,1,25,79,37.94,32.89
STU00624,IT302,2,38,99,66.54,23.97
STU00624,IT301,3,50,111,52.01,2.0
STU00625,ME302,1,40,120,56.53,30.99
STU00625,ME302,2,58,148,75.18,42.3
STU00625,ME304,3,47,77,40.58,24.97
STU00625,ME302,4,46,119,74.7,2.0
STU00626,IT302,1,46,101,62.29,30.07
STU00626,IT303,2,30,74,48.88,31.61
STU00626,IT303,3,44,54,54.41,21.27
STU00627,EE303,1,28,68,45.95,14.88
STU00627,EE303,2,44,26,52.75,29.2
STU00627,EE302,3,21,88,47.58,20.24
STU00627,EE305,4,5,4,52.91,23.45
STU00627,EE302,5,17,144,60.81,12.62
STU00628,IT303,1,16,24,41.74,2.0
STU00628,IT302,2,0,33,23.93,7.8
STU00628,IT305,3,17,8,17.41,10.46
STU00628,IT301,4,6,40,17.89,9.39
STU00628,IT303,5,19,31,18.1,10.9
STU00629,ME303,1,49,155,76.92,15.85
STU00629,ME301,2,47,141,83.17,43.79
STU00629,ME304,3,41,123,85.57,25.8
STU00629,ME304,4,50,157,100.0,40.46
STU00629,ME303,5,46,178,84.9,23.51
STU00630,CE301,1,53,126,83.51,50.1
STU00630,CE301,2,59,145,97.31,32.13
STU00630,CE301,3,55,94,72.09,35.77
STU00630,CE304,4,44,98,86.0,24.51
STU00630,CE303,5,52,155,100.0,52.11
STU00630,CE301,6,68,91,95.79,25.92
STU00631,EC303,1,19,41,34.61,6.63
STU00631,EC304,2,20,0,37.04,8.87
STU00631,EC301,3,13,84,22.99,18.78
STU00631,EC305,4,14,81,33.51,2.0
STU00632,CE305,1,13,111,6.09,8.24
STU00632,CE304,2,18,71,17.81,8.2
STU00632,CE302,3,7,68,23.32,2.0
STU00632,CE303,4,10,12,36.9,2.0
STU00632,CE304,5,2,5,15.11,17.62
STU00632,CE303,6,11,21,39.47,10.62
STU00633,ME305,1,38,92,57.32,23.25
STU00633,ME304,2,35,115,65.23,14.41
STU00633,ME303,3,49,93,47.82,18.44
STU00634,IT301,1,46,85,37.41,22.23
STU00634,IT305,2,4,68,58.56,11.74
STU00634,IT303,3,16,79,45.55,33.4
STU00634,IT305,4,34,111,58.57,35.46
STU00634,IT302,5,27,52,42.62,30.38
STU00634,IT301,6,20,91,35.76,23.64
STU00635,ME302,1,37,45,60.5,20.9
STU00635,ME304,2,67,145,48.93,21.23
STU00635,ME302,3,57,76,68.02,35.66
